"","gt","pred","this_gene"
"cell90661",0,0.028419852,"SCD"
"cell90663",0,0.044808626,"SCD"
"cell90664",0,0.5446562,"SCD"
"cell90666",0,0.18988653,"SCD"
"cell90670",0,0.02808759,"SCD"
"cell90671",0,0.013913992,"SCD"
"cell90673",0,0.04118981,"SCD"
"cell90675",0,0.109470345,"SCD"
"cell90679",0,0.035838563,"SCD"
"cell90681",0,0.16851719,"SCD"
"cell90682",0,0.048763473,"SCD"
"cell90683",0,0,"SCD"
"cell90688",0,0.005436742,"SCD"
"cell90689",0,0.19281396,"SCD"
"cell90690",0,0.2859374,"SCD"
"cell90691",0,0.11848489,"SCD"
"cell90692",0,0.014045626,"SCD"
"cell90695",0,0,"SCD"
"cell90696",0,0.005313696,"SCD"
"cell90697",0,0.0073104887,"SCD"
"cell90699",0,0,"SCD"
"cell90700",0,0.0049528587,"SCD"
"cell90703",0,0.036002442,"SCD"
"cell90704",0,0.039597075,"SCD"
"cell90705",0,0.22959304,"SCD"
"cell90706",0,0,"SCD"
"cell90707",0,0,"SCD"
"cell90708",0,0.054321207,"SCD"
"cell90709",0,0.17338672,"SCD"
"cell90710",0,0,"SCD"
"cell90714",0,0.03983992,"SCD"
"cell90715",0,0.15816993,"SCD"
"cell90717",0,0.15086715,"SCD"
"cell90718",0,0,"SCD"
"cell90720",0,0.0027920993,"SCD"
"cell90721",0,0.04821774,"SCD"
"cell90722",0,0.12439853,"SCD"
"cell90723",0,0.06940651,"SCD"
"cell90725",0,0,"SCD"
"cell90731",0,0.0014788151,"SCD"
"cell90735",0.545264955964495,0.14854538,"SCD"
"cell90740",0,0.04167473,"SCD"
"cell90741",0,0.11946539,"SCD"
"cell90742",0,0.014375872,"SCD"
"cell90745",0,0.015433917,"SCD"
"cell90746",0,0.0021092116,"SCD"
"cell90747",0,0.04582895,"SCD"
"cell90749",0,0.0029785708,"SCD"
"cell90750",0,0.04698739,"SCD"
"cell90751",0,0.028634584,"SCD"
"cell90752",0,0.017325124,"SCD"
"cell90753",0,0,"SCD"
"cell90754",0,0.027161568,"SCD"
"cell90756",0,0.011257094,"SCD"
"cell90757",0,0.014026809,"SCD"
"cell90758",0,0.013573462,"SCD"
"cell90759",1.23904581252063,0.06238992,"SCD"
"cell90761",0,0.011169982,"SCD"
"cell90762",0,0.0057998286,"SCD"
"cell90763",0,0.008982276,"SCD"
"cell90764",0,0.024168944,"SCD"
"cell90766",0,0,"SCD"
"cell90768",0,0.0055790218,"SCD"
"cell90769",0,0.0064212712,"SCD"
"cell90772",0,0.0118668815,"SCD"
"cell90774",0,0.02484188,"SCD"
"cell90775",0,0.13096337,"SCD"
"cell90776",0,0.021254595,"SCD"
"cell90778",0,0,"SCD"
"cell90782",0,0.0035883158,"SCD"
"cell90783",0,0.012269086,"SCD"
"cell90784",0,0.025574615,"SCD"
"cell90785",0,0.13256232,"SCD"
"cell90789",0,0.016267901,"SCD"
"cell90790",0,0.10279448,"SCD"
"cell90792",0,0.1850951,"SCD"
"cell90793",0,0.019675244,"SCD"
"cell90796",0,0.021598453,"SCD"
"cell90797",0,0.078786924,"SCD"
"cell90798",0,0,"SCD"
"cell90800",0,0.011754915,"SCD"
"cell90801",0,0.15547962,"SCD"
"cell90804",0,0.15983923,"SCD"
"cell90805",0,0.018109277,"SCD"
"cell90806",1.03819836805962,0.061944097,"SCD"
"cell90807",0,0.0020930052,"SCD"
"cell90809",0,0.4090158,"SCD"
"cell90812",1.36764625325269,0.020555079,"SCD"
"cell90813",0,0.021848598,"SCD"
"cell90814",0,0,"SCD"
"cell90815",0,0,"SCD"
"cell90816",0,0.014260319,"SCD"
"cell90817",0,0.021387031,"SCD"
"cell90818",0,0.11042154,"SCD"
"cell90819",0,0.03948536,"SCD"
"cell90820",0,0.2009918,"SCD"
"cell90821",0,0.016151933,"SCD"
"cell90823",0,0,"SCD"
"cell90825",0,0.01701452,"SCD"
"cell90829",0,0.0145699475,"SCD"
"cell90834",0,0.009711591,"SCD"
"cell90835",0,0.025594665,"SCD"
"cell90836",1.80710055953987,0.035348643,"SCD"
"cell90837",0,0.035536047,"SCD"
"cell90839",0,0.038973488,"SCD"
"cell90840",0,0.02789445,"SCD"
"cell90841",0,0.045017537,"SCD"
"cell90843",0,0.019053696,"SCD"
"cell90844",0,0.027199078,"SCD"
"cell90845",2.02526644825879,0.025283754,"SCD"
"cell90848",0,0.027774433,"SCD"
"cell90849",0,0.14125215,"SCD"
"cell90850",0,0.024314854,"SCD"
"cell90851",0,0.1064589,"SCD"
"cell90852",0,0.020402266,"SCD"
"cell90853",0,0.038578764,"SCD"
"cell90854",0,0.015828809,"SCD"
"cell90856",0,0.031185582,"SCD"
"cell90857",0,0.048249286,"SCD"
"cell90858",0,0.012412763,"SCD"
"cell90862",0,0.052655496,"SCD"
"cell90863",0,0.1287799,"SCD"
"cell90865",0,0.03820745,"SCD"
"cell90866",0,0.034698896,"SCD"
"cell90867",0,0.06919321,"SCD"
"cell90869",0,0.011967832,"SCD"
"cell90870",0,0.023075765,"SCD"
"cell90871",0,0.033591654,"SCD"
"cell90873",0.779461270772399,0.075452626,"SCD"
"cell90874",0,0.04028293,"SCD"
"cell90875",0,0.041374814,"SCD"
"cell90877",0,0.06243011,"SCD"
"cell90878",0.895137974586326,0.14097044,"SCD"
"cell90879",0,0.00209727,"SCD"
"cell90881",0,0.014456384,"SCD"
"cell90882",0,0.03709762,"SCD"
"cell90883",0,0.041769244,"SCD"
"cell90884",0,0.032862104,"SCD"
"cell90887",0,0.04676138,"SCD"
"cell90888",0,0.041886073,"SCD"
"cell90889",0,0.06932421,"SCD"
"cell90893",0,0.031193405,"SCD"
"cell90894",0,0.04696377,"SCD"
"cell90896",0,0.016522741,"SCD"
"cell90899",0.576034879250677,0.15091833,"SCD"
"cell90900",0,0.07001539,"SCD"
"cell90903",0,0.032259133,"SCD"
"cell90904",0,0.04910904,"SCD"
"cell90905",0,0.012656013,"SCD"
"cell90908",0,0.018973274,"SCD"
"cell90909",0,0.029350955,"SCD"
"cell90914",0,0.0031255723,"SCD"
"cell90915",0,0.026465459,"SCD"
"cell90916",0,0.007108611,"SCD"
"cell90918",0,0.0051932037,"SCD"
"cell90919",0,0.093396865,"SCD"
"cell90920",0,0.039399598,"SCD"
"cell90921",0,0.025981365,"SCD"
"cell90925",0,0.048854154,"SCD"
"cell90926",0,0.03607328,"SCD"
"cell90928",0,0,"SCD"
"cell90929",0,0.066142865,"SCD"
"cell90930",0,0.07157519,"SCD"
"cell90931",0,0.052240323,"SCD"
"cell90932",0,0.061339885,"SCD"
"cell90936",0,0.052313544,"SCD"
"cell90940",0,0.039765086,"SCD"
"cell90946",0,0.053075075,"SCD"
"cell90948",0,0.05817833,"SCD"
"cell90949",0,0.052844442,"SCD"
"cell90950",0,0.044187833,"SCD"
"cell90951",0,0.016162163,"SCD"
"cell90953",0,0.018430555,"SCD"
"cell90954",0,0.01986271,"SCD"
"cell90956",0,0.040499337,"SCD"
"cell90958",0,0.017494304,"SCD"
"cell90960",0,0.062203445,"SCD"
"cell90961",0,0.04577768,"SCD"
"cell90964",0,0.033618,"SCD"
"cell90966",0,0.08132302,"SCD"
"cell90968",0,0.039293688,"SCD"
"cell90970",0,0.044311486,"SCD"
"cell90974",0,0.06033678,"SCD"
"cell90978",0,0.037471402,"SCD"
"cell90979",0,0.058440935,"SCD"
"cell90980",1.16048603270836,0.04455332,"SCD"
"cell90981",0,0.025605842,"SCD"
"cell90982",0,0.03772685,"SCD"
"cell90983",0,0.07333575,"SCD"
"cell90989",0,0.056441713,"SCD"
"cell90991",0,0.05764711,"SCD"
"cell90994",0,0.060100544,"SCD"
"cell90997",0,0.045341488,"SCD"
"cell90998",1.10810868907598,0.06390222,"SCD"
"cell90999",0,0.020776844,"SCD"
"cell91004",0,0.055146158,"SCD"
"cell91005",0,0.02380601,"SCD"
"cell91007",0,0.084194414,"SCD"
"cell91008",0,0.05125333,"SCD"
"cell91010",0,0.054068077,"SCD"
"cell91015",0,0.018460084,"SCD"
"cell91017",0,0.02692012,"SCD"
"cell91019",0,0.045170125,"SCD"
"cell91020",0,0.080634765,"SCD"
"cell91021",0,0.06057607,"SCD"
"cell91022",0,0.14026277,"SCD"
"cell91023",0,0.027335513,"SCD"
"cell91024",0,0.09588074,"SCD"
"cell91025",0,0.044379044,"SCD"
"cell91026",0,0.11097822,"SCD"
"cell91029",0,0.07076158,"SCD"
"cell91030",0,0.02158778,"SCD"
"cell91032",0,0.056058098,"SCD"
"cell91035",0,0.06258723,"SCD"
"cell91037",0,0.042097162,"SCD"
"cell91038",0,0.062816195,"SCD"
"cell91039",0,0.04775722,"SCD"
"cell91040",0,0.04436569,"SCD"
"cell91042",0,0.055404972,"SCD"
"cell91043",0,0.015378177,"SCD"
"cell91044",2.05692485901208,0.026740912,"SCD"
"cell91046",0,0.051760305,"SCD"
"cell91047",0,0.0774204,"SCD"
"cell91048",0,0.08287818,"SCD"
"cell91050",0,0.029572368,"SCD"
"cell91052",0,0.015894545,"SCD"
"cell91060",0,0.062068712,"SCD"
"cell91064",0,0.064638816,"SCD"
"cell91066",0,0.048578095,"SCD"
"cell91068",0,0.0635819,"SCD"
"cell91069",0,0.046458278,"SCD"
"cell91070",0,0.04036508,"SCD"
"cell91071",0,0.083954945,"SCD"
"cell91072",0,0.03216679,"SCD"
"cell91074",0,0.09405633,"SCD"
"cell91075",0,0.020547584,"SCD"
"cell91076",0,0.04655631,"SCD"
"cell91079",0,0.05668744,"SCD"
"cell91081",0,0.05683839,"SCD"
"cell91082",0,0.038294286,"SCD"
"cell91084",0,0.046530586,"SCD"
"cell91085",0,0.08988183,"SCD"
"cell91086",0,0.0589427,"SCD"
"cell91087",0,0.07500952,"SCD"
"cell91088",0,0.060589105,"SCD"
"cell91091",0,0,"SCD"
"cell91093",0,0.05276245,"SCD"
"cell91094",0,0,"SCD"
"cell91095",0,0.034447923,"SCD"
"cell91096",0,0.024656627,"SCD"
"cell91097",0,0.040407624,"SCD"
"cell91099",0,0.072861925,"SCD"
"cell91100",0,0.03919377,"SCD"
"cell91102",0,0.021558559,"SCD"
"cell91103",0,0.011950731,"SCD"
"cell91104",0,0.047867652,"SCD"
"cell91105",0,0.026066933,"SCD"
"cell91106",0,0.040193923,"SCD"
"cell91108",1.95082638788503,0.41188213,"SCD"
"cell91109",0.996478921004531,0.20469914,"SCD"
"cell91110",0,0.027229017,"SCD"
"cell91112",0,0.04947881,"SCD"
"cell91113",0,0.11909276,"SCD"
"cell91114",0,0.03704114,"SCD"
"cell91116",0,0.025959402,"SCD"
"cell91118",1.7166263997119,0.08107471,"SCD"
"cell91119",1.45071930507623,0.13760741,"SCD"
"cell91122",0,0.3042782,"SCD"
"cell91124",0,0.046764694,"SCD"
"cell91125",0,0.048123296,"SCD"
"cell91128",0,0.017427756,"SCD"
"cell91130",0,0.024240876,"SCD"
"cell91131",0,0.12056141,"SCD"
"cell91132",0,0.050973475,"SCD"
"cell91133",0,0.03124961,"SCD"
"cell91136",0,0.04370197,"SCD"
"cell91139",0,0.15909916,"SCD"
"cell91141",0,0.0830897,"SCD"
"cell91142",0,1.2789143,"SCD"
"cell91146",0.830898829825729,0.05475856,"SCD"
"cell91148",0.587088874786921,0.20906012,"SCD"
"cell91149",0,0.041715212,"SCD"
"cell91150",0,0.06233945,"SCD"
"cell91154",0,0.054498773,"SCD"
"cell91159",1.06045597291991,1.0730277,"SCD"
"cell91162",0,0.038154658,"SCD"
"cell91163",0,0.051216137,"SCD"
"cell91166",0,0.47644696,"SCD"
"cell91167",0,0.1370457,"SCD"
"cell91169",0,0.08557748,"SCD"
"cell91170",0,0.7800751,"SCD"
"cell91172",0,0.102366544,"SCD"
"cell91174",0,0.069910824,"SCD"
"cell91177",0,0.80546,"SCD"
"cell91180",0,0.08589808,"SCD"
"cell91183",0,0.17383668,"SCD"
"cell91184",0,0.6079952,"SCD"
"cell91186",0,0.21078153,"SCD"
"cell91188",0,0.02920126,"SCD"
"cell91192",0,0,"SCD"
"cell91195",0,0.09869969,"SCD"
"cell91196",0,0.20455272,"SCD"
"cell91197",0,0.09026107,"SCD"
"cell91200",0,0.17872415,"SCD"
"cell91201",0,0.19264045,"SCD"
"cell91205",0,0.21555553,"SCD"
"cell91206",0,0.34659645,"SCD"
"cell91207",0,0.068477824,"SCD"
"cell91209",0.289306405861601,1.2648795,"SCD"
"cell91210",0,0.28547072,"SCD"
"cell91211",0,1.2432803,"SCD"
"cell91212",0,0.07132524,"SCD"
"cell91214",0,0.008601302,"SCD"
"cell91215",1.19840680680104,1.7000313,"SCD"
"cell91217",1.2435741163959,2.162322,"SCD"
"cell91219",0,0.08097427,"SCD"
"cell91222",0,0.30701557,"SCD"
"cell91223",1.07585699922519,0.7191718,"SCD"
"cell91227",1.19840680680104,1.1346205,"SCD"
"cell91228",0,1.0212364,"SCD"
"cell91229",0,0.25474653,"SCD"
"cell91231",0,0.103934936,"SCD"
"cell91232",0,0.053739484,"SCD"
"cell91233",1.16048603270836,0.046626788,"SCD"
"cell91235",0,1.37944,"SCD"
"cell91237",0,0.3666461,"SCD"
"cell91238",0,0.8110449,"SCD"
"cell91241",0,0.08970954,"SCD"
"cell91242",0,0.013155806,"SCD"
"cell91243",0,0.06609269,"SCD"
"cell91246",1.64394000787721,1.801135,"SCD"
"cell91247",0.917019588650378,0.38949338,"SCD"
"cell91248",0,0.05356306,"SCD"
"cell91249",0.758002667392324,1.9886016,"SCD"
"cell91258",0,0.297854,"SCD"
"cell91259",0,0.037926804,"SCD"
"cell91264",1.51247510501477,0.8668384,"SCD"
"cell91266",0,0.4756548,"SCD"
"cell91270",0,0.045133602,"SCD"
"cell91271",0,0.061091226,"SCD"
"cell91272",0,2.3447988,"SCD"
"cell91273",1.56705166809281,1.3100429,"SCD"
"cell91274",0,0.04578761,"SCD"
"cell91275",0,0.06400597,"SCD"
"cell91276",2.02083573732883,1.0114678,"SCD"
"cell91281",0,0.4222784,"SCD"
"cell91289",0,0.88498765,"SCD"
"cell91290",1.11438304367946,1.3611311,"SCD"
"cell91293",0,0.057564404,"SCD"
"cell91295",0,0.07636546,"SCD"
"cell91296",1.30581838491574,1.7377379,"SCD"
"cell91298",0,0.055095304,"SCD"
"cell91299",0.633334473410064,1.2906868,"SCD"
"cell91300",1.14245725821902,1.8415173,"SCD"
"cell91302",0,1.4606807,"SCD"
"cell91305",0,0.24834584,"SCD"
"cell91306",0,1.7634594,"SCD"
"cell91308",0.652295925681076,1.2445712,"SCD"
"cell91309",0,0.019827468,"SCD"
"cell91310",0,1.3802805,"SCD"
"cell91311",0,0.074532114,"SCD"
"cell91314",0,0.99565595,"SCD"
"cell91316",0,2.2306294,"SCD"
"cell91317",0,1.4779656,"SCD"
"cell91318",0,0.032885503,"SCD"
"cell91319",0,0.4924081,"SCD"
"cell91322",0.567490737923379,0.42372614,"SCD"
"cell91324",0.800078882888981,0.88520116,"SCD"
"cell91326",0,0.035834618,"SCD"
"cell91327",1.00999250499605,1.2940888,"SCD"
"cell91328",0,0.031721618,"SCD"
"cell91329",0,1.4723659,"SCD"
"cell91330",0,1.2938375,"SCD"
"cell91333",0.775467645307216,1.3595775,"SCD"
"cell91334",0,0.15132003,"SCD"
"cell91335",0,0.026687494,"SCD"
"cell91336",0,0.03030076,"SCD"
"cell91339",0,0.018881062,"SCD"
"cell91343",0.727115388508972,0.45115706,"SCD"
"cell91344",0,0.042017072,"SCD"
"cell91346",0,0.32623288,"SCD"
"cell91350",0,0.13163424,"SCD"
"cell91351",0,0.098870434,"SCD"
"cell91353",0,0.109413914,"SCD"
"cell91357",0.996478921004531,0.0535443,"SCD"
"cell91358",0,0.09602292,"SCD"
"cell91359",0,1.4770776,"SCD"
"cell91362",0,0.057571854,"SCD"
"cell91363",0,0.29115993,"SCD"
"cell91367",1.05292685148674,0.10067268,"SCD"
"cell91369",0,0.041527808,"SCD"
"cell91371",0,0.10493987,"SCD"
"cell91372",0,0.041588504,"SCD"
"cell91374",0,1.2899739,"SCD"
"cell91375",0,0.08741149,"SCD"
"cell91376",0,0.15394287,"SCD"
"cell91379",0,0.13078974,"SCD"
"cell91380",0.504045435715721,1.1669506,"SCD"
"cell91383",0,0.0409428,"SCD"
"cell91385",0,0.47631016,"SCD"
"cell91387",0,0.45612535,"SCD"
"cell91388",0,0.05508491,"SCD"
"cell91389",0,0.032918002,"SCD"
"cell91390",0,0.51500714,"SCD"
"cell91391",0,0.1165682,"SCD"
"cell91393",0,0.04921164,"SCD"
"cell91397",0,0.029285727,"SCD"
"cell91399",1.69556208644867,0.054108348,"SCD"
"cell91401",0,0.2259275,"SCD"
"cell91404",1.58026581643727,0.0636025,"SCD"
"cell91405",0,0.9103157,"SCD"
"cell91412",0,0.059598934,"SCD"
"cell91416",0,0.0735003,"SCD"
"cell91417",0,0.042306896,"SCD"
"cell91418",0,0.07328798,"SCD"
"cell91420",0,0.040667165,"SCD"
"cell91421",0,0.036798015,"SCD"
"cell91423",0,0.06829417,"SCD"
"cell91425",0,0.07034018,"SCD"
"cell91427",0,0.11672192,"SCD"
"cell91428",0,0.08162023,"SCD"
"cell91431",0,0.021246487,"SCD"
"cell91432",0,0.0074126543,"SCD"
"cell91433",0,0.0367342,"SCD"
"cell91434",0,0.3054467,"SCD"
"cell91435",0,0.2825571,"SCD"
"cell91438",0,0.2418026,"SCD"
"cell91441",0,0.038653594,"SCD"
"cell91450",0,0.022522349,"SCD"
"cell91451",0,0.023006612,"SCD"
"cell91453",0,0.042721502,"SCD"
"cell91454",0,0,"SCD"
"cell91455",0,0.027619665,"SCD"
"cell91458",0,0.014597155,"SCD"
"cell91459",0,0.116426945,"SCD"
"cell91460",0,0.054537665,"SCD"
"cell91462",0,0.06822105,"SCD"
"cell91464",0,0.027276648,"SCD"
"cell91465",0,0.042648945,"SCD"
"cell91466",0,0.07278739,"SCD"
"cell91467",0,0.18419462,"SCD"
"cell91469",0,0.022758827,"SCD"
"cell91471",0,0.04140241,"SCD"
"cell91472",0,0.17020465,"SCD"
"cell91474",0.864261950008026,0.036323927,"SCD"
"cell91475",0,0.022217441,"SCD"
"cell91476",0,0.027858857,"SCD"
"cell91477",0.795866371465674,0.06789353,"SCD"
"cell91478",0,0.040597975,"SCD"
"cell91479",0,0.01665213,"SCD"
"cell91480",0,0.024811262,"SCD"
"cell91482",0,0.034813087,"SCD"
"cell91483",0,0.040106144,"SCD"
"cell91486",0,0.1008894,"SCD"
"cell91487",0,0.0248146,"SCD"
"cell91488",0,0.02231173,"SCD"
"cell91489",0,0.036246475,"SCD"
"cell91490",0,0.00044745507,"SCD"
"cell91491",0,0.033881593,"SCD"
"cell91492",0,0.061381716,"SCD"
"cell91494",0,0.19660476,"SCD"
"cell91496",0,0.016678298,"SCD"
"cell91499",0,0.011755186,"SCD"
"cell91500",0,0.025696635,"SCD"
"cell91501",0,0.0055475715,"SCD"
"cell91502",0,0.04455236,"SCD"
"cell91503",0,0.024455188,"SCD"
"cell91504",0,0.032413494,"SCD"
"cell91505",0,0.07719188,"SCD"
"cell91506",0,0.030577457,"SCD"
"cell91507",1.78348968142548,0.09064274,"SCD"
"cell91508",1.52882104667266,0.024922336,"SCD"
"cell91514",0,0.044059392,"SCD"
"cell91516",0,0.014999881,"SCD"
"cell91517",0,0.047590975,"SCD"
"cell91519",0,0.032343116,"SCD"
"cell91520",0,0.0039814087,"SCD"
"cell91521",0,0.019302506,"SCD"
"cell91525",0,0.019759128,"SCD"
"cell91526",0,0.14487517,"SCD"
"cell91527",0,0,"SCD"
"cell91529",0,0.06976529,"SCD"
"cell91531",0,0.15128319,"SCD"
"cell91532",0,0.017186733,"SCD"
"cell91533",0,0.09925123,"SCD"
"cell91534",0,0.15324496,"SCD"
"cell91535",0,0.06176696,"SCD"
"cell91538",0,0.014660482,"SCD"
"cell91539",0,0.010150115,"SCD"
"cell91540",0,0.03459784,"SCD"
"cell91541",0,0,"SCD"
"cell91543",0,0.02060367,"SCD"
"cell91544",0,0.03711642,"SCD"
"cell91546",0,0,"SCD"
"cell91547",0,0.03547962,"SCD"
"cell91548",0,0,"SCD"
"cell91550",0,0.019228423,"SCD"
"cell91552",0,0.062431004,"SCD"
"cell91553",0,0.1617188,"SCD"
"cell91554",0,0.03179658,"SCD"
"cell91555",0,0,"SCD"
"cell91557",0,0.013116755,"SCD"
"cell91558",1.63567216521159,0,"SCD"
"cell91559",0,0.012045941,"SCD"
"cell91560",0,0.022116363,"SCD"
"cell91562",0,0.048020437,"SCD"
"cell91563",0,0.05928743,"SCD"
"cell91565",0,0.026578313,"SCD"
"cell91566",0.737718829756124,0.037192877,"SCD"
"cell91568",0,0.00908189,"SCD"
"cell91569",0.911446206734461,0.029545208,"SCD"
"cell91570",0,0.00040313453,"SCD"
"cell91572",0,0.0932871,"SCD"
"cell91573",0,0.013449365,"SCD"
"cell91577",0,0.033491205,"SCD"
"cell91578",0,0,"SCD"
"cell91579",0,0.14454031,"SCD"
"cell91580",0,0.040116,"SCD"
"cell91581",0,0.020385444,"SCD"
"cell91583",0,0.029140174,"SCD"
"cell91584",0,0.011681964,"SCD"
"cell91585",0,0.0066343844,"SCD"
"cell91587",0,0.019475676,"SCD"
"cell91588",0,0.0509196,"SCD"
"cell91591",0.620461923180687,0.29670736,"SCD"
"cell91592",0,0.015531043,"SCD"
"cell91595",0,0.023209766,"SCD"
"cell91596",0,0.010036694,"SCD"
"cell91598",0,0.015843743,"SCD"
"cell91600",0,0.008044672,"SCD"
"cell91601",0.672448935445598,0.02424742,"SCD"
"cell91603",1.36764625325269,0.009852918,"SCD"
"cell91604",0,0.023840908,"SCD"
"cell91606",0,0.034300115,"SCD"
"cell91608",0,0.028671384,"SCD"
"cell91609",0,0,"SCD"
"cell91611",0,0.025234679,"SCD"
"cell91612",0,0.013042906,"SCD"
"cell91614",0,0.17058754,"SCD"
"cell91616",0,0.02757805,"SCD"
"cell91617",0.934170815860356,0.3128633,"SCD"
"cell91618",0,0.010434871,"SCD"
"cell91619",0,0.0030268312,"SCD"
"cell91621",0,0.12915075,"SCD"
"cell91625",0,0.04198084,"SCD"
"cell91626",0,0.10427892,"SCD"
"cell91628",0,0.1337227,"SCD"
"cell91629",0,0.012018782,"SCD"
"cell91630",0,0.011996604,"SCD"
"cell91632",0,0.01515413,"SCD"
"cell91634",0,0,"SCD"
"cell91635",0,0.15800892,"SCD"
"cell91636",0,0.03636746,"SCD"
"cell91637",0,0.032787006,"SCD"
"cell91640",0,0.08207548,"SCD"
"cell91641",0,0.023603568,"SCD"
"cell91644",0,0,"SCD"
"cell91645",0,0.017446913,"SCD"
"cell91647",0,0.16706364,"SCD"
"cell91649",0,0.012178391,"SCD"
"cell91650",0,0.0061913044,"SCD"
"cell91651",0,0.13619307,"SCD"
"cell91652",0,0.017306168,"SCD"
"cell91653",0,0.05506314,"SCD"
"cell91655",0,0.08005301,"SCD"
"cell91658",0,0.06105566,"SCD"
"cell91659",0,0,"SCD"
"cell91661",1.39417709280753,0.08117073,"SCD"
"cell91662",0,0.09813221,"SCD"
"cell91663",0,0.010778347,"SCD"
"cell91664",0,0.02232421,"SCD"
"cell91665",0,0,"SCD"
"cell91667",0,0.02433186,"SCD"
"cell91670",0,0.0675513,"SCD"
"cell91671",0,0.08113099,"SCD"
"cell91672",0,0.061394908,"SCD"
"cell91674",0,0.11557736,"SCD"
"cell91679",0,0.112521626,"SCD"
"cell91681",0,0.0822258,"SCD"
"cell91682",0,0.046944518,"SCD"
"cell91683",0,0.023520583,"SCD"
"cell91685",0,0.10767927,"SCD"
"cell91688",0,0.034439154,"SCD"
"cell91689",0,0.08122254,"SCD"
"cell91690",0,0,"SCD"
"cell91691",0,0.07154145,"SCD"
"cell91692",0,0.07169165,"SCD"
"cell91694",0,0.02107707,"SCD"
"cell91696",0,0.15559751,"SCD"
"cell91699",0,0.2549548,"SCD"
"cell91702",0,0.049986273,"SCD"
"cell91706",0,0.2870489,"SCD"
"cell91708",0,0.07596149,"SCD"
"cell91709",0,0.0266343,"SCD"
"cell91710",0,0.03615963,"SCD"
"cell91712",0,0.0464956,"SCD"
"cell91713",0,0.15903872,"SCD"
"cell91715",0,0.08556487,"SCD"
"cell91716",0,0.06601617,"SCD"
"cell91718",0,0,"SCD"
"cell91720",0,0.099751845,"SCD"
"cell91723",0,0.036693014,"SCD"
"cell91725",0,0.011339897,"SCD"
"cell91726",0,0.054950513,"SCD"
"cell91728",0,0.15101986,"SCD"
"cell91729",0,0.095388904,"SCD"
"cell91731",0,0.03545414,"SCD"
"cell91736",0,0.0056536617,"SCD"
"cell91737",0,0.06957418,"SCD"
"cell91738",0,0.11443656,"SCD"
"cell91740",0,0.039533604,"SCD"
"cell91742",0,0.042657565,"SCD"
"cell91743",0,0.05245168,"SCD"
"cell91745",0,0.038949605,"SCD"
"cell91747",0,0.13114712,"SCD"
"cell91748",0,0.018619439,"SCD"
"cell91749",0.759903378254393,0.07286962,"SCD"
"cell91750",0,0.10016551,"SCD"
"cell91751",0,0.068064705,"SCD"
"cell91753",0,0.023965238,"SCD"
"cell91754",0,0.011213804,"SCD"
"cell91756",0,0.018441955,"SCD"
"cell91757",0,0.057223286,"SCD"
"cell91758",0,0.06934747,"SCD"
"cell91760",0,0.015461779,"SCD"
"cell91761",0,0.002300471,"SCD"
"cell91762",0,0,"SCD"
"cell91764",0.996478921004531,0.05555125,"SCD"
"cell91766",0,0.06264112,"SCD"
"cell91770",0,0.07964961,"SCD"
"cell91771",0,0.010944568,"SCD"
"cell91773",0.678441939077462,0.13228105,"SCD"
"cell91775",0,0.02088782,"SCD"
"cell91779",0,0.019980019,"SCD"
"cell91782",0,0.0153845865,"SCD"
"cell91783",0,0,"SCD"
"cell91784",0,0.026626453,"SCD"
"cell91785",0,0.051000345,"SCD"
"cell91786",0,0.11924701,"SCD"
"cell91789",0,0.10920616,"SCD"
"cell91790",0,0.08027739,"SCD"
"cell91791",0,0.05396228,"SCD"
"cell91793",0,0.04777984,"SCD"
"cell91795",0,0,"SCD"
"cell91796",0,0.06223754,"SCD"
"cell91797",0,0.017585773,"SCD"
"cell91798",0,0.010653186,"SCD"
"cell91799",1.04550849059636,0.054320842,"SCD"
"cell91805",0,0.0044805096,"SCD"
"cell91806",0,0.022821251,"SCD"
"cell91807",0,0.05433854,"SCD"
"cell91810",0,0.031305548,"SCD"
"cell91811",0,0.04581746,"SCD"
"cell91812",0,0.88318235,"SCD"
"cell91813",0,0.029841173,"SCD"
"cell91816",0,0.052827783,"SCD"
"cell91818",0,0.024517177,"SCD"
"cell91819",0,0.014782335,"SCD"
"cell91820",0,0.10029419,"SCD"
"cell91826",0.737718829756124,0.018834988,"SCD"
"cell91827",0,0.07451459,"SCD"
"cell91830",0,0.0814907,"SCD"
"cell91834",0,0.025033725,"SCD"
"cell91837",0,0.10054765,"SCD"
"cell91838",0,0,"SCD"
"cell91841",0,0.023311963,"SCD"
"cell91842",0,0.08637903,"SCD"
"cell91843",0,0.08276288,"SCD"
"cell91844",0,0.013401714,"SCD"
"cell91845",1.34844820022027,1.1120538,"SCD"
"cell91846",0,0.085931666,"SCD"
"cell91847",0,0.061898854,"SCD"
"cell91848",0,0,"SCD"
"cell91850",0,0.0037133277,"SCD"
"cell91851",0,0.02391303,"SCD"
"cell91852",0,0.035695802,"SCD"
"cell91853",0,0.012339875,"SCD"
"cell91854",0,0.015414369,"SCD"
"cell91857",0,0.038285963,"SCD"
"cell91858",0,0.037393857,"SCD"
"cell91860",0,0.019609973,"SCD"
"cell91861",0,0.003795901,"SCD"
"cell91862",0,0.046089206,"SCD"
"cell91864",0,0.055123188,"SCD"
"cell91865",0,0.10673215,"SCD"
"cell91868",1.1697271678043,1.1402361,"SCD"
