"","gt","pred","this_gene"
"Cell_39778",0,0.037601244,"CD3E"
"Cell_39775",0,0.48233566,"CD3E"
"Cell_39755",0,0,"CD3E"
"Cell_39777",0,0,"CD3E"
"Cell_39791",0,0,"CD3E"
"Cell_39776",0,0,"CD3E"
"Cell_39846",0,0.14292541,"CD3E"
"Cell_39815",0,0.022982514,"CD3E"
"Cell_39832",0,0,"CD3E"
"Cell_39885",0,0.093625635,"CD3E"
"Cell_39891",0,0,"CD3E"
"Cell_39883",0,0,"CD3E"
"Cell_39912",0,0.0076805577,"CD3E"
"Cell_39845",0,0.031656433,"CD3E"
"Cell_39911",0,0,"CD3E"
"Cell_39930",0,0.04495409,"CD3E"
"Cell_39892",0.34378491327092,0,"CD3E"
"Cell_39884",0,0,"CD3E"
"Cell_39931",0,0,"CD3E"
"Cell_39962",0,0,"CD3E"
"Cell_39964",0,0,"CD3E"
"Cell_39984",0,0,"CD3E"
"Cell_39986",0,0,"CD3E"
"Cell_39985",0,0,"CD3E"
"Cell_39929",0.557541511539401,0,"CD3E"
"Cell_40020",0,0.009236882,"CD3E"
"Cell_40007",0,0,"CD3E"
"Cell_40022",0,0,"CD3E"
"Cell_40021",0,0,"CD3E"
"Cell_39963",0,0,"CD3E"
"Cell_40037",0,0,"CD3E"
"Cell_40038",0,0.025623715,"CD3E"
"Cell_40039",0,0.22062086,"CD3E"
"Cell_40040",0,0.045544572,"CD3E"
"Cell_40059",0,0,"CD3E"
"Cell_40075",0,0.06830517,"CD3E"
"Cell_40090",0,0,"CD3E"
"Cell_40108",0,0.06477546,"CD3E"
"Cell_40130",0,0,"CD3E"
"Cell_40182",0,0,"CD3E"
"Cell_40183",0,0.07368548,"CD3E"
"Cell_40181",0,0,"CD3E"
"Cell_40203",0,0,"CD3E"
"Cell_40256",0,0,"CD3E"
"Cell_40217",0,0,"CD3E"
"Cell_40202",0,0,"CD3E"
"Cell_40218",0,0.1440841,"CD3E"
"Cell_40219",0,0.31042743,"CD3E"
"Cell_40233",0,0,"CD3E"
"Cell_40234",0,0.017468736,"CD3E"
"Cell_40284",0,0.13071679,"CD3E"
"Cell_40308",0,0,"CD3E"
"Cell_40342",0,0.004996383,"CD3E"
"Cell_40341",0,0,"CD3E"
"Cell_40343",0,0.036602803,"CD3E"
"Cell_40361",0,0.05608965,"CD3E"
"Cell_40359",0,0,"CD3E"
"Cell_40358",0,0.059491824,"CD3E"
"Cell_40383",0,0,"CD3E"
"Cell_40360",0,0.18427885,"CD3E"
"Cell_40402",0,0,"CD3E"
"Cell_40425",0,0.06585925,"CD3E"
"Cell_40384",0,0,"CD3E"
"Cell_40435",0,0,"CD3E"
"Cell_40433",0,0,"CD3E"
"Cell_40434",0,1.0921884,"CD3E"
"Cell_40457",0,0,"CD3E"
"Cell_40511",0,0,"CD3E"
"Cell_40569",0,0.0009729266,"CD3E"
"Cell_40482",0,0.10063546,"CD3E"
"Cell_40513",0,0.03388184,"CD3E"
"Cell_40533",0,0,"CD3E"
"Cell_40458",0,0.03272555,"CD3E"
"Cell_40551",0,0,"CD3E"
"Cell_40552",0,0,"CD3E"
"Cell_40553",0,0.10175512,"CD3E"
"Cell_40512",0,0.00614731,"CD3E"
"Cell_40597",0,0,"CD3E"
"Cell_40570",0,0,"CD3E"
"Cell_40599",0,0,"CD3E"
"Cell_40598",0,0,"CD3E"
"Cell_40600",0,0.119345926,"CD3E"
"Cell_40616",0,0,"CD3E"
"Cell_40617",0,0,"CD3E"
"Cell_40618",0,0,"CD3E"
"Cell_40596",0,0.030258626,"CD3E"
"Cell_40685",0,0,"CD3E"
"Cell_40705",0,0.05472341,"CD3E"
"Cell_40706",2.455892669583,1.016714,"CD3E"
"Cell_40667",0,0.23063555,"CD3E"
"Cell_40770",0,0,"CD3E"
"Cell_40754",0,0.008403271,"CD3E"
"Cell_40803",0,0.101349406,"CD3E"
"Cell_40799",0,0,"CD3E"
"Cell_40801",0,0.1315506,"CD3E"
"Cell_40823",0,0.07630386,"CD3E"
"Cell_40802",0,0.11657383,"CD3E"
"Cell_40824",0,0,"CD3E"
"Cell_40822",0,0.09856062,"CD3E"
"Cell_40850",0,0.032580417,"CD3E"
"Cell_40890",0,0.07362162,"CD3E"
"Cell_40849",0,0,"CD3E"
"Cell_40935",0,0.052114647,"CD3E"
"Cell_40891",2.6402227498088,0.7453537,"CD3E"
"Cell_40954",0,0,"CD3E"
"Cell_40952",0,0,"CD3E"
"Cell_40953",0,0,"CD3E"
"Cell_40913",0,0.0224277,"CD3E"
"Cell_40955",0,0,"CD3E"
"Cell_40911",0,0.060508378,"CD3E"
"Cell_40991",0,0.17992818,"CD3E"
"Cell_40975",0,0.073861755,"CD3E"
"Cell_40992",0,0.50413245,"CD3E"
"Cell_41013",0,0.054271307,"CD3E"
"Cell_41040",0,0,"CD3E"
"Cell_40990",0,0,"CD3E"
"Cell_41070",0,0,"CD3E"
"Cell_41068",0,0.053358853,"CD3E"
"Cell_41069",0,0.0055860626,"CD3E"
"Cell_41087",0,0,"CD3E"
"Cell_41110",0,0.069301404,"CD3E"
"Cell_41127",0,0,"CD3E"
"Cell_41111",2.32108701183734,1.1334685,"CD3E"
"Cell_41128",0,0.08265072,"CD3E"
"Cell_41153",0,0.018877476,"CD3E"
"Cell_41129",0,0.07730987,"CD3E"
"Cell_41152",0,0.11922177,"CD3E"
"Cell_41171",0,0.0023061633,"CD3E"
"Cell_41196",0,0.0010197432,"CD3E"
"Cell_41154",0,0.18966734,"CD3E"
"Cell_41195",0,0,"CD3E"
"Cell_41194",0,0,"CD3E"
"Cell_41215",1.31348010999807,0.08451614,"CD3E"
"Cell_41253",0,0,"CD3E"
"Cell_41214",0,0,"CD3E"
"Cell_41254",0,0,"CD3E"
"Cell_41255",0,0.00881576,"CD3E"
"Cell_41272",2.99621496793527,0.9371827,"CD3E"
"Cell_41304",0,0.09781688,"CD3E"
"Cell_41327",0,0,"CD3E"
"Cell_41305",0,0.0026473121,"CD3E"
"Cell_41326",0,0.09407445,"CD3E"
"Cell_41361",0,0.097117946,"CD3E"
"Cell_41345",0,0.023132227,"CD3E"
"Cell_41325",0,0,"CD3E"
"Cell_41328",0,0.08230406,"CD3E"
"Cell_41362",0,0,"CD3E"
"Cell_41303",0,0.0974567,"CD3E"
"Cell_41363",0,0,"CD3E"
"Cell_41384",0.302612096582048,0.0024234727,"CD3E"
"Cell_41385",3.86773176984286,0.76736206,"CD3E"
"Cell_41383",0,0.3670704,"CD3E"
"Cell_41427",1.73929530656628,0.054378398,"CD3E"
"Cell_41417",1.19974427310978,1.1420802,"CD3E"
"Cell_41416",0,0,"CD3E"
"Cell_41452",0,0.14193189,"CD3E"
"Cell_41468",0,0,"CD3E"
"Cell_41451",3.84848385172467,0.8713978,"CD3E"
"Cell_41469",0,0.0026596577,"CD3E"
"Cell_41470",0,0.59837496,"CD3E"
"Cell_41418",3.23125254158543,0.4757126,"CD3E"
"Cell_41519",0,0.0010246783,"CD3E"
"Cell_41471",0,0.023237146,"CD3E"
"Cell_41499",0,0.0034378634,"CD3E"
"Cell_41520",0,0,"CD3E"
"Cell_41578",0,0.002073601,"CD3E"
"Cell_41577",0,0.0048306556,"CD3E"
"Cell_41576",0,0.09952442,"CD3E"
"Cell_41554",0,0.054449137,"CD3E"
"Cell_41596",0,0.004568419,"CD3E"
"Cell_41613",0,0,"CD3E"
"Cell_41614",0,0.010341805,"CD3E"
"Cell_41615",0,0,"CD3E"
"Cell_41643",0,0,"CD3E"
"Cell_41642",0,0,"CD3E"
"Cell_41674",0,0.022207422,"CD3E"
"Cell_41658",0,0.0898159,"CD3E"
"Cell_41673",0,0.09887538,"CD3E"
"Cell_41700",0,0,"CD3E"
"Cell_41675",0,0.3862256,"CD3E"
"Cell_41720",0,0.02603426,"CD3E"
"Cell_41736",0,0,"CD3E"
"Cell_41737",0,0,"CD3E"
"Cell_41676",0,0.0081162155,"CD3E"
"Cell_41772",0,0,"CD3E"
"Cell_41773",0.480673761329733,0.011267157,"CD3E"
"Cell_41792",0,0.13046698,"CD3E"
"Cell_41774",0,0.14483723,"CD3E"
"Cell_41791",0,0.12248087,"CD3E"
"Cell_41813",0,0.10828014,"CD3E"
"Cell_41815",0,0.016957467,"CD3E"
"Cell_41836",0,0,"CD3E"
"Cell_41816",0,0,"CD3E"
"Cell_41837",0,0.06762176,"CD3E"
"Cell_41887",0,0.0042172447,"CD3E"
"Cell_41869",0,0.14693306,"CD3E"
"Cell_41835",0,0,"CD3E"
"Cell_41885",0,0,"CD3E"
"Cell_41889",0,0,"CD3E"
"Cell_41886",0,0.07492837,"CD3E"
"Cell_41870",0,0,"CD3E"
"Cell_41950",0,0.012312392,"CD3E"
"Cell_41912",0,0,"CD3E"
"Cell_41913",0,0.012812495,"CD3E"
"Cell_41911",0,0.0359396,"CD3E"
"Cell_41931",0,0.04810063,"CD3E"
"Cell_41952",0,0,"CD3E"
"Cell_41949",1.27037740890087,0.3902518,"CD3E"
"Cell_41964",0,0,"CD3E"
"Cell_41948",0,0.21724363,"CD3E"
"Cell_41965",0,0.0058772773,"CD3E"
"Cell_41997",0,0,"CD3E"
"Cell_41999",0,0,"CD3E"
"Cell_42017",0,0,"CD3E"
"Cell_41996",0,0.114070915,"CD3E"
"Cell_42033",0,0.008791543,"CD3E"
"Cell_41998",1.81839795926117,0.30821925,"CD3E"
"Cell_42049",2.01910745499664,0.2681845,"CD3E"
"Cell_42071",0,0.016908737,"CD3E"
"Cell_42086",0,0.03526283,"CD3E"
"Cell_42070",0,0,"CD3E"
"Cell_42087",0,0,"CD3E"
"Cell_42105",0,0,"CD3E"
"Cell_42104",0,0,"CD3E"
"Cell_42106",0,0,"CD3E"
"Cell_42142",0,0.099424616,"CD3E"
"Cell_42160",0,0.19174933,"CD3E"
"Cell_42161",0,0.8079467,"CD3E"
"Cell_42194",0,0,"CD3E"
"Cell_42175",0,0.009934592,"CD3E"
"Cell_42216",0,0,"CD3E"
"Cell_42177",0,0.062278587,"CD3E"
"Cell_42214",0,0,"CD3E"
"Cell_42176",0,0,"CD3E"
"Cell_42195",0,0.0052101957,"CD3E"
"Cell_42196",0,0,"CD3E"
"Cell_42215",0,0.008014697,"CD3E"
"Cell_42197",0,0,"CD3E"
"Cell_42236",0,0.2045629,"CD3E"
"Cell_42235",0,0.030352479,"CD3E"
"Cell_42217",0,0,"CD3E"
"Cell_42238",0,0,"CD3E"
"Cell_42237",0.520513628925472,0.058076408,"CD3E"
"Cell_42239",0,0,"CD3E"
"Cell_42272",0,0.0703054,"CD3E"
"Cell_42273",0,0.0018127859,"CD3E"
"Cell_42304",0,0.0037267357,"CD3E"
"Cell_42257",0,0,"CD3E"
"Cell_42355",0,0,"CD3E"
"Cell_42303",0,0.0431039,"CD3E"
"Cell_42320",0,0.018604027,"CD3E"
"Cell_42356",0,0,"CD3E"
"Cell_42401",0,0,"CD3E"
"Cell_42371",0,0.1965717,"CD3E"
"Cell_42372",0,0.0070865466,"CD3E"
"Cell_42400",0,0.08348791,"CD3E"
"Cell_42402",0,0,"CD3E"
"Cell_42432",0.527516017853261,0.014271827,"CD3E"
"Cell_42489",0,0,"CD3E"
"Cell_42321",0.86175535102136,0.07277299,"CD3E"
"Cell_42450",0,0,"CD3E"
"Cell_42463",0,0,"CD3E"
"Cell_42510",0,0,"CD3E"
"Cell_42542",0,0,"CD3E"
"Cell_42523",0,0.067091696,"CD3E"
"Cell_42540",0,0,"CD3E"
"Cell_42541",0,0.01967889,"CD3E"
"Cell_42524",0,0,"CD3E"
"Cell_42559",0,0.027702997,"CD3E"
"Cell_42583",0,0.013977933,"CD3E"
"Cell_42582",0,0.023150159,"CD3E"
"Cell_42581",0,0.032487597,"CD3E"
"Cell_42604",0,0.004192074,"CD3E"
"Cell_42632",0,0.014875302,"CD3E"
"Cell_42636",0,0.0701517,"CD3E"
"Cell_42633",0,0.014126058,"CD3E"
"Cell_42637",0,0,"CD3E"
"Cell_42634",0,0.5933848,"CD3E"
"Cell_42705",0,0,"CD3E"
"Cell_42677",0,0.02152474,"CD3E"
"Cell_42676",0,0,"CD3E"
"Cell_42704",0,0.049660463,"CD3E"
"Cell_42687",0.368688395514952,0.026657617,"CD3E"
"Cell_42678",0,0.018786408,"CD3E"
"Cell_42706",0,0,"CD3E"
"Cell_42726",0,0,"CD3E"
"Cell_42688",0,0.060707282,"CD3E"
"Cell_42725",0,0.01358365,"CD3E"
"Cell_42742",0,0,"CD3E"
"Cell_42744",0,0,"CD3E"
"Cell_42743",0,0,"CD3E"
"Cell_42767",0,0.120331645,"CD3E"
"Cell_42768",0,0,"CD3E"
"Cell_42661",0,0.070660986,"CD3E"
"Cell_42787",0,0,"CD3E"
"Cell_42802",0,0.047688413,"CD3E"
"Cell_42816",0,0.111850165,"CD3E"
"Cell_42829",0,0.054556467,"CD3E"
"Cell_42827",0,0,"CD3E"
"Cell_42828",0,0.008233125,"CD3E"
"Cell_42727",0,0.014138371,"CD3E"
"Cell_42882",0,0,"CD3E"
"Cell_42921",0,0.038564604,"CD3E"
"Cell_42866",0,0.022663333,"CD3E"
"Cell_42884",0,0.0022381097,"CD3E"
"Cell_42865",0,0,"CD3E"
"Cell_42801",0,0.007950629,"CD3E"
"Cell_42899",0,0.014203504,"CD3E"
"Cell_42900",0,0.034974318,"CD3E"
"Cell_42898",0,0,"CD3E"
"Cell_42883",0,0.08461651,"CD3E"
"Cell_42864",0,0.037345033,"CD3E"
"Cell_42922",0,0.07192419,"CD3E"
"Cell_42920",0,0,"CD3E"
"Cell_42934",0,0.10311867,"CD3E"
"Cell_42935",0,0.05018226,"CD3E"
"Cell_42977",0,0.0009925425,"CD3E"
"Cell_43007",0,0,"CD3E"
"Cell_42957",0,0.033113193,"CD3E"
"Cell_42955",0,0,"CD3E"
"Cell_42956",0,0.014713799,"CD3E"
"Cell_42978",0,0,"CD3E"
"Cell_42979",0,0.094023354,"CD3E"
"Cell_43023",0,0,"CD3E"
"Cell_43025",0,0.40959483,"CD3E"
"Cell_43006",0,0.017555231,"CD3E"
"Cell_43024",2.32108701183734,0.8107767,"CD3E"
"Cell_43026",0,0,"CD3E"
"Cell_43027",0,0.2376254,"CD3E"
"Cell_43042",0,0.032737166,"CD3E"
"Cell_43062",0.371292299325217,0,"CD3E"
"Cell_43093",0,0.04468849,"CD3E"
"Cell_43108",0.84869669144987,0.1237072,"CD3E"
"Cell_43107",0,0.0032178895,"CD3E"
"Cell_43063",0,0.017551381,"CD3E"
"Cell_43147",0,0.030164003,"CD3E"
"Cell_43162",0,0,"CD3E"
"Cell_43157",0,0.023218095,"CD3E"
"Cell_43158",3.07216202349379,1.3523893,"CD3E"
"Cell_43206",0,0,"CD3E"
"Cell_43163",0,0,"CD3E"
"Cell_43227",0,0.08983406,"CD3E"
"Cell_43226",0,0.073034175,"CD3E"
"Cell_43229",0,0,"CD3E"
"Cell_43209",0,0,"CD3E"
"Cell_43225",2.37872219795999,1.13106,"CD3E"
"Cell_43228",0.871515545057583,0.09206324,"CD3E"
"Cell_43242",0,0.0045330464,"CD3E"
"Cell_43243",0,0.13408719,"CD3E"
"Cell_43263",0,0,"CD3E"
"Cell_43264",0,0,"CD3E"
"Cell_43207",0,0.09540621,"CD3E"
"Cell_43301",0,0.019578507,"CD3E"
"Cell_43316",0,0.007556036,"CD3E"
"Cell_43302",0,0,"CD3E"
"Cell_43370",0,0.06373921,"CD3E"
"Cell_43333",0,0.015036332,"CD3E"
"Cell_43355",0,0,"CD3E"
"Cell_43371",0,0.13041243,"CD3E"
"Cell_43389",1.11314914234488,1.0713131,"CD3E"
"Cell_43435",0,0,"CD3E"
"Cell_43400",0,0.03435039,"CD3E"
"Cell_43437",0,0,"CD3E"
"Cell_43399",0,0.008514697,"CD3E"
"Cell_43436",0,0,"CD3E"
"Cell_43417",0,0.6349804,"CD3E"
"Cell_43451",0,0.017889252,"CD3E"
"Cell_43517",0,0.0048010843,"CD3E"
"Cell_43464",0,0.06928605,"CD3E"
"Cell_43483",0,0.11627449,"CD3E"
"Cell_43519",0,0.020848487,"CD3E"
"Cell_43463",0,0.43886134,"CD3E"
"Cell_43503",0,0.07139704,"CD3E"
"Cell_43536",0,0,"CD3E"
"Cell_43552",0,0.109000385,"CD3E"
"Cell_43553",0,0.022786504,"CD3E"
"Cell_43452",0,0.040412165,"CD3E"
"Cell_43564",0,0.0076706754,"CD3E"
"Cell_43580",0,0.013376253,"CD3E"
"Cell_43596",0,0,"CD3E"
"Cell_43581",0,0,"CD3E"
"Cell_43582",0,0.027493704,"CD3E"
"Cell_43610",0.461616117381875,0.07396781,"CD3E"
"Cell_43597",0,0.10123741,"CD3E"
"Cell_43598",0,0.016409976,"CD3E"
"Cell_43654",1.9467538163225,0.09526605,"CD3E"
"Cell_43655",1.38762091978184,0.044826902,"CD3E"
"Cell_43630",1.17391221894262,0.077548064,"CD3E"
"Cell_43629",0,0.10369175,"CD3E"
"Cell_43657",0,0,"CD3E"
"Cell_43631",0,0,"CD3E"
"Cell_43684",0,0.017007148,"CD3E"
"Cell_43656",3.82015440818039,1.1427953,"CD3E"
"Cell_43632",0,0.024479767,"CD3E"
"Cell_43685",0,0.35526374,"CD3E"
"Cell_43686",0,0.0055341157,"CD3E"
"Cell_43687",0.406741799055826,0,"CD3E"
"Cell_43703",1.53773053869155,0.4463431,"CD3E"
"Cell_43716",0,0.015342918,"CD3E"
"Cell_43750",0,0.010740361,"CD3E"
"Cell_43751",0,0.002430679,"CD3E"
"Cell_43664",0,0.012491934,"CD3E"
"Cell_43730",3.10109200167734,1.5099372,"CD3E"
"Cell_43731",0,0.00847117,"CD3E"
"Cell_43767",0,0.0945915,"CD3E"
"Cell_43778",0,0,"CD3E"
"Cell_43777",0,0.117752984,"CD3E"
"Cell_43795",3.63807216707162,1.0898379,"CD3E"
"Cell_43833",0,0.043707337,"CD3E"
"Cell_43831",0,0.11971495,"CD3E"
"Cell_43832",1.62009822945429,0.7305718,"CD3E"
"Cell_43876",0,0.033694386,"CD3E"
"Cell_43848",0,0.07901996,"CD3E"
"Cell_43817",0,0.02355488,"CD3E"
"Cell_43849",0,0,"CD3E"
"Cell_43864",0,0.009600992,"CD3E"
"Cell_43816",0,0,"CD3E"
"Cell_43866",0,0.025881702,"CD3E"
"Cell_43910",0,0,"CD3E"
"Cell_43865",0,0.058638837,"CD3E"
"Cell_43930",0,1.1897333,"CD3E"
"Cell_43942",0,0.13994594,"CD3E"
"Cell_43962",0,0.053082347,"CD3E"
"Cell_43931",0,0.07654932,"CD3E"
"Cell_43963",0,0.14527047,"CD3E"
"Cell_43943",2.30033149995816,0.3478543,"CD3E"
"Cell_44007",0,0.11472435,"CD3E"
"Cell_44006",0,0.07474705,"CD3E"
"Cell_43978",0,0.113221385,"CD3E"
"Cell_43964",0,0,"CD3E"
"Cell_43979",0,0.003387016,"CD3E"
"Cell_43980",0,0.016855557,"CD3E"
"Cell_43981",0,0.033759087,"CD3E"
"Cell_43965",0,0,"CD3E"
"Cell_44066",0,0.016975902,"CD3E"
"Cell_44030",0,0.036507457,"CD3E"
"Cell_44029",0,0.056838047,"CD3E"
"Cell_44031",0,0.028015817,"CD3E"
"Cell_44108",0,0,"CD3E"
"Cell_44018",2.00785994500509,0,"CD3E"
"Cell_44065",0,0.075917095,"CD3E"
"Cell_44085",0,0.1361539,"CD3E"
"Cell_44087",0,0,"CD3E"
"Cell_44088",0,0,"CD3E"
"Cell_44109",0,0.070925914,"CD3E"
"Cell_44086",0,0.03711433,"CD3E"
"Cell_44126",2.36398943971639,1.0278443,"CD3E"
"Cell_44067",0,0,"CD3E"
"Cell_44162",0,0.038427472,"CD3E"
"Cell_44143",0,0.0055231946,"CD3E"
"Cell_44084",0,0.13020502,"CD3E"
"Cell_44068",0,0,"CD3E"
"Cell_44161",0,0.074463844,"CD3E"
"Cell_44160",0,0.07600733,"CD3E"
"Cell_44163",0,0.019088998,"CD3E"
"Cell_44191",0,0.09951087,"CD3E"
"Cell_44179",0,0.11804538,"CD3E"
"Cell_44178",0,0.061535906,"CD3E"
"Cell_44231",0,0,"CD3E"
"Cell_44254",0,0.014762677,"CD3E"
"Cell_44213",0,0,"CD3E"
"Cell_44255",0,0.00063305796,"CD3E"
"Cell_44232",1.10906040425465,0.09853376,"CD3E"
"Cell_44212",0,0.042326864,"CD3E"
"Cell_44269",0,0.033360858,"CD3E"
"Cell_44211",0,0,"CD3E"
"Cell_44257",0,0.07171547,"CD3E"
"Cell_44270",0,0,"CD3E"
"Cell_44192",0,0.16801207,"CD3E"
"Cell_44271",0,0.074664705,"CD3E"
"Cell_44272",0,0,"CD3E"
"Cell_44273",0,0,"CD3E"
"Cell_44233",0,0,"CD3E"
"Cell_44308",3.6994691941658,1.245809,"CD3E"
"Cell_44310",0,0,"CD3E"
"Cell_44389",0,0,"CD3E"
"Cell_44373",0,0.004096417,"CD3E"
"Cell_44412",0,0,"CD3E"
"Cell_44413",0,0.034304865,"CD3E"
"Cell_44433",0,0.01934675,"CD3E"
"Cell_44431",0,0.09975284,"CD3E"
"Cell_44436",0,0,"CD3E"
"Cell_44432",0,0.1131284,"CD3E"
"Cell_44434",0,0.22337854,"CD3E"
"Cell_44435",0,0,"CD3E"
"Cell_44414",0,0.033258956,"CD3E"
"Cell_44449",0,0.03420021,"CD3E"
"Cell_44450",0,0.010508555,"CD3E"
"Cell_44465",0,0,"CD3E"
"Cell_44451",0,0.028007573,"CD3E"
"Cell_44480",0,0,"CD3E"
"Cell_44482",0,0,"CD3E"
"Cell_44478",1.66749748045898,0.27883837,"CD3E"
"Cell_44452",0,0.09225538,"CD3E"
"Cell_44479",1.10702782457179,0.92612857,"CD3E"
"Cell_44466",0,0,"CD3E"
"Cell_44492",2.7395277450977,0.26054966,"CD3E"
"Cell_44508",0,0,"CD3E"
"Cell_44506",0,0.63482046,"CD3E"
"Cell_44534",0,0.09274582,"CD3E"
"Cell_44507",3.24113451976373,1.1161374,"CD3E"
"Cell_44390",0,0.017006364,"CD3E"
"Cell_44505",0.824863513872454,0.9792835,"CD3E"
"Cell_44509",0,0.0585347,"CD3E"
"Cell_44535",0,0.08106936,"CD3E"
"Cell_44548",0,0.13893038,"CD3E"
"Cell_44579",0,0.056906056,"CD3E"
"Cell_44481",0,0,"CD3E"
"Cell_44566",0,0.011328804,"CD3E"
"Cell_44578",0,0,"CD3E"
"Cell_44648",0,0.039735164,"CD3E"
"Cell_44608",0,0.02004701,"CD3E"
"Cell_44592",1.67734912899976,1.0805858,"CD3E"
"Cell_44593",0,0.0035642206,"CD3E"
"Cell_44633",0,0.006941636,"CD3E"
"Cell_44669",0,0,"CD3E"
"Cell_44649",0,0,"CD3E"
"Cell_44713",0,0.2864844,"CD3E"
"Cell_44697",0.977065147104488,0.4901745,"CD3E"
"Cell_44699",0,0,"CD3E"
"Cell_44712",0,0.09070534,"CD3E"
"Cell_44687",0,0,"CD3E"
"Cell_44700",0,0.09269693,"CD3E"
"Cell_44734",0,0.000869292,"CD3E"
"Cell_44686",1.30193768751801,1.1009216,"CD3E"
"Cell_44698",0,0.029190643,"CD3E"
"Cell_44632",0,0,"CD3E"
"Cell_44750",0,0.3965295,"CD3E"
"Cell_44783",0,0.03650242,"CD3E"
"Cell_44763",0,0.10366454,"CD3E"
"Cell_44785",0,0.014187726,"CD3E"
"Cell_44782",0,0.023074405,"CD3E"
"Cell_44784",0,0,"CD3E"
"Cell_44819",0,0,"CD3E"
"Cell_44854",0,0.0033101158,"CD3E"
"Cell_44856",0,0.09552831,"CD3E"
"Cell_44855",0,0.093829654,"CD3E"
"Cell_44857",0,0.00651575,"CD3E"
"Cell_44940",0,0.0056265146,"CD3E"
"Cell_44893",0,0.17476964,"CD3E"
"Cell_44894",0,0.030255307,"CD3E"
"Cell_44872",0,0.2090935,"CD3E"
"Cell_44895",3.60064146954476,0.091557264,"CD3E"
"Cell_44916",0,0.10771735,"CD3E"
"Cell_44941",0,0.08103817,"CD3E"
"Cell_44915",0,0,"CD3E"
"Cell_44939",0,0.106257975,"CD3E"
"Cell_44942",0,0,"CD3E"
"Cell_44958",0.654430092288509,0.04412765,"CD3E"
"Cell_44959",0,0.025415285,"CD3E"
"Cell_44983",0,0,"CD3E"
"Cell_45012",0,0.3234368,"CD3E"
"Cell_45014",0,0.07003724,"CD3E"
"Cell_45046",0,0.017391099,"CD3E"
"Cell_45067",0,0.04042473,"CD3E"
"Cell_45030",0,0.059542906,"CD3E"
"Cell_45013",0,0,"CD3E"
"Cell_45068",0,0.0075683775,"CD3E"
"Cell_45132",0,0.010488683,"CD3E"
"Cell_45108",0,0.16835509,"CD3E"
"Cell_45110",0,0.15461825,"CD3E"
"Cell_45112",0,0.16603582,"CD3E"
"Cell_45166",0,0.07573264,"CD3E"
"Cell_45152",0,0.01680065,"CD3E"
"Cell_45111",0,0,"CD3E"
"Cell_45230",0,0,"CD3E"
"Cell_45207",0,0,"CD3E"
"Cell_45208",0,0.0026758777,"CD3E"
"Cell_45191",0,0,"CD3E"
"Cell_45192",0,0.033904523,"CD3E"
"Cell_45229",0,0.060089435,"CD3E"
"Cell_45269",0,0,"CD3E"
"Cell_45270",0,0.04859792,"CD3E"
"Cell_45209",0,0,"CD3E"
"Cell_45244",2.38617276067345,0.8794802,"CD3E"
"Cell_45288",0,0.052713927,"CD3E"
"Cell_45289",0,0.013767113,"CD3E"
"Cell_45287",0,0.078583315,"CD3E"
"Cell_45304",0,0.4417405,"CD3E"
"Cell_45285",0,0.12596577,"CD3E"
"Cell_45305",0,0,"CD3E"
"Cell_45344",0,0.05955779,"CD3E"
"Cell_45271",0,0,"CD3E"
"Cell_45384",0,0.07645351,"CD3E"
"Cell_45345",0,0.065789275,"CD3E"
"Cell_45385",0,0,"CD3E"
"Cell_45404",0,0.00055576564,"CD3E"
"Cell_45429",0,0.9679152,"CD3E"
"Cell_45405",0,0.0055067837,"CD3E"
"Cell_45369",0,0.24181925,"CD3E"
"Cell_45448",0,0.0191356,"CD3E"
"Cell_45447",0,0,"CD3E"
"Cell_45462",0,0.16146319,"CD3E"
"Cell_45483",0,0.064830564,"CD3E"
"Cell_45464",0,0,"CD3E"
"Cell_45430",0,0.06762924,"CD3E"
"Cell_45502",3.36303120212154,0.138929,"CD3E"
"Cell_45503",0,0,"CD3E"
"Cell_45525",0,0.8854454,"CD3E"
"Cell_45463",0,0,"CD3E"
"Cell_45446",1.61097253904896,0.3332095,"CD3E"
"Cell_45544",0,0.093913205,"CD3E"
"Cell_45561",2.48026363152708,1.1200001,"CD3E"
"Cell_45545",0,0.090216696,"CD3E"
"Cell_45560",0,0.07773321,"CD3E"
"Cell_45563",0,0.008823516,"CD3E"
"Cell_45583",2.93768521145074,1.3202251,"CD3E"
"Cell_45603",0,0.020286959,"CD3E"
"Cell_45584",1.73929530656628,1.0177746,"CD3E"
"Cell_45562",0,0.0062273773,"CD3E"
"Cell_45624",0,0.026523132,"CD3E"
"Cell_45623",1.53364807766066,0.9086942,"CD3E"
"Cell_45602",1.00276325296378,0.9242423,"CD3E"
"Cell_45661",0,0,"CD3E"
"Cell_45663",0,0,"CD3E"
"Cell_45675",0,0.05588312,"CD3E"
"Cell_45676",3.42903399795302,0.107660554,"CD3E"
"Cell_45662",0,0,"CD3E"
"Cell_45716",0,0.029824007,"CD3E"
"Cell_45677",0,0.02227823,"CD3E"
"Cell_45641",0,0,"CD3E"
"Cell_45718",1.33120991659532,0.05451503,"CD3E"
"Cell_45703",0,0,"CD3E"
"Cell_45717",1.33120991659532,1.3304883,"CD3E"
"Cell_45745",0,0.20895652,"CD3E"
"Cell_45764",2.92508637800432,1.2967299,"CD3E"
"Cell_45766",0,0.3019855,"CD3E"
"Cell_45767",0,0,"CD3E"
