"","gt","pred","this_gene"
"Cell_37418",0,0.026732666,"IL7R"
"Cell_37397",0,0.051422853,"IL7R"
"Cell_37417",0,0,"IL7R"
"Cell_37433",0,0,"IL7R"
"Cell_37447",0,0.2564326,"IL7R"
"Cell_37463",0,0,"IL7R"
"Cell_37491",0,0.09569178,"IL7R"
"Cell_37464",0,0,"IL7R"
"Cell_37466",0,0,"IL7R"
"Cell_37462",0,0.11812198,"IL7R"
"Cell_37465",0.653059355964626,0,"IL7R"
"Cell_37492",0,0,"IL7R"
"Cell_37533",0,0.07995732,"IL7R"
"Cell_37511",0,0.36730966,"IL7R"
"Cell_37531",3.05796847072319,0.9139554,"IL7R"
"Cell_37548",0,0.010274315,"IL7R"
"Cell_37532",0,0.1350411,"IL7R"
"Cell_37549",0,0,"IL7R"
"Cell_37550",0,0,"IL7R"
"Cell_37576",0,0,"IL7R"
"Cell_37547",0,0,"IL7R"
"Cell_37573",0,0,"IL7R"
"Cell_37575",0,0,"IL7R"
"Cell_37594",0,0,"IL7R"
"Cell_37595",0,0.18302058,"IL7R"
"Cell_37574",0,0,"IL7R"
"Cell_37596",0.779125472114429,0,"IL7R"
"Cell_37615",0,0.1163038,"IL7R"
"Cell_37616",0,0,"IL7R"
"Cell_37663",0,0.1396299,"IL7R"
"Cell_37631",0,0,"IL7R"
"Cell_37628",0,0,"IL7R"
"Cell_37643",0,0.01616397,"IL7R"
"Cell_37644",0,0,"IL7R"
"Cell_37630",0,0.23048525,"IL7R"
"Cell_37629",0,0.15887278,"IL7R"
"Cell_37665",0,0.033512123,"IL7R"
"Cell_37704",0,0,"IL7R"
"Cell_37705",0,0,"IL7R"
"Cell_37685",0,0,"IL7R"
"Cell_37686",1.9467538163225,0.2539669,"IL7R"
"Cell_37687",0,0,"IL7R"
"Cell_37737",0,0,"IL7R"
"Cell_37720",0,0,"IL7R"
"Cell_37683",0,0,"IL7R"
"Cell_37757",0,0,"IL7R"
"Cell_37735",1.41780390069527,0.585327,"IL7R"
"Cell_37736",0,0,"IL7R"
"Cell_37758",0,0,"IL7R"
"Cell_37794",3.03700608463623,1.0993253,"IL7R"
"Cell_37813",2.91262932036956,0.22931318,"IL7R"
"Cell_37814",0,0,"IL7R"
"Cell_37795",0,0,"IL7R"
"Cell_37837",0,0,"IL7R"
"Cell_37875",0,0,"IL7R"
"Cell_37838",0,0,"IL7R"
"Cell_37873",0,0,"IL7R"
"Cell_37912",0,0,"IL7R"
"Cell_37894",0,0.029466888,"IL7R"
"Cell_37874",0,0,"IL7R"
"Cell_37911",1.93299015182092,0.054167867,"IL7R"
"Cell_37926",4.55044666279592,0.67163813,"IL7R"
"Cell_37925",0,0.16442618,"IL7R"
"Cell_37927",0,0,"IL7R"
"Cell_37942",3.1925432699733,0.22639187,"IL7R"
"Cell_37853",0,0,"IL7R"
"Cell_37943",0,0.17208913,"IL7R"
"Cell_37944",0,0,"IL7R"
"Cell_37981",0,0,"IL7R"
"Cell_38042",0,0,"IL7R"
"Cell_37984",0,0,"IL7R"
"Cell_37983",0,0,"IL7R"
"Cell_37985",0,0,"IL7R"
"Cell_38029",0,0,"IL7R"
"Cell_37982",0,0,"IL7R"
"Cell_38028",0,0,"IL7R"
"Cell_38027",0,0,"IL7R"
"Cell_38106",0,0,"IL7R"
"Cell_38086",0,0.61853737,"IL7R"
"Cell_38087",0,0,"IL7R"
"Cell_38088",0,0,"IL7R"
"Cell_38085",2.82917147182371,0.8814325,"IL7R"
"Cell_38108",0,0.14269315,"IL7R"
"Cell_38107",0,0,"IL7R"
"Cell_38168",0,0,"IL7R"
"Cell_38149",0,0,"IL7R"
"Cell_38148",0,0,"IL7R"
"Cell_38169",0,0.1915121,"IL7R"
"Cell_38170",0,0,"IL7R"
"Cell_38204",0,0,"IL7R"
"Cell_38187",0,0,"IL7R"
"Cell_38188",4.52255625591043,1.229158,"IL7R"
"Cell_38190",0,0,"IL7R"
"Cell_38203",0,0,"IL7R"
"Cell_38189",0,0,"IL7R"
"Cell_38220",0,0,"IL7R"
"Cell_38167",1.22179169776883,0.02913773,"IL7R"
"Cell_38231",0,0,"IL7R"
"Cell_38232",0,0,"IL7R"
"Cell_38229",0,0,"IL7R"
"Cell_38230",0,0.054559328,"IL7R"
"Cell_38271",0,0,"IL7R"
"Cell_38272",0,0,"IL7R"
"Cell_38274",0,0,"IL7R"
"Cell_38245",0,0.31613,"IL7R"
"Cell_38273",0,0,"IL7R"
"Cell_38270",2.90031120215831,0.27163345,"IL7R"
"Cell_38310",0,0,"IL7R"
"Cell_38326",0,0.10733493,"IL7R"
"Cell_38311",0,0,"IL7R"
"Cell_38344",0,0,"IL7R"
"Cell_38309",0,0,"IL7R"
"Cell_38327",4.52255625591043,0.31530496,"IL7R"
"Cell_38246",0,0.2264056,"IL7R"
"Cell_38342",0,0,"IL7R"
"Cell_38345",0,0,"IL7R"
"Cell_38343",0,0,"IL7R"
"Cell_38367",0,0,"IL7R"
"Cell_38416",0,0,"IL7R"
"Cell_38400",2.53085093011918,0.19692712,"IL7R"
"Cell_38399",2.43210274398879,0.39670995,"IL7R"
"Cell_38436",0,0,"IL7R"
"Cell_38403",0,0.015100896,"IL7R"
"Cell_38401",0,0,"IL7R"
"Cell_38415",0,0.10092864,"IL7R"
"Cell_38402",0,0,"IL7R"
"Cell_38455",0,0,"IL7R"
"Cell_38417",0,0,"IL7R"
"Cell_38437",0,0,"IL7R"
"Cell_38473",1.93299015182092,0.17998302,"IL7R"
"Cell_38472",1.71808631995715,0.02757796,"IL7R"
"Cell_38475",0,0,"IL7R"
"Cell_38474",0,0.101011515,"IL7R"
"Cell_38510",0,0,"IL7R"
"Cell_38509",0,0.25678897,"IL7R"
"Cell_38525",0,0,"IL7R"
"Cell_38524",0,0.021266306,"IL7R"
"Cell_38456",0,0,"IL7R"
"Cell_38547",0,0.7796406,"IL7R"
"Cell_38588",0,0,"IL7R"
"Cell_38566",0,0,"IL7R"
"Cell_38585",0.477025677457671,0,"IL7R"
"Cell_38546",0,0.16840164,"IL7R"
"Cell_38586",0,0.28599104,"IL7R"
"Cell_38567",0,0,"IL7R"
"Cell_38589",0,0,"IL7R"
"Cell_38587",1.19734635721158,0.20191906,"IL7R"
"Cell_38602",0,0,"IL7R"
"Cell_38622",0,0,"IL7R"
"Cell_38601",0,0.03390236,"IL7R"
"Cell_38620",0,0.77320236,"IL7R"
"Cell_38621",0,0,"IL7R"
"Cell_38639",3.9686420559865,0.23538093,"IL7R"
"Cell_38640",0,0,"IL7R"
"Cell_38659",0,0.045570623,"IL7R"
"Cell_38660",0,0.35387886,"IL7R"
"Cell_38658",0,0,"IL7R"
"Cell_38709",3.21658502223686,1.0677565,"IL7R"
"Cell_38710",0,0,"IL7R"
"Cell_38708",4.39131607782371,1.09204,"IL7R"
"Cell_38726",0,0,"IL7R"
"Cell_38746",0,0,"IL7R"
"Cell_38748",0,0,"IL7R"
"Cell_38745",4.27202146708517,1.0619799,"IL7R"
"Cell_38747",0,0,"IL7R"
"Cell_38772",0,0,"IL7R"
"Cell_38790",1.25784982560654,0.26831505,"IL7R"
"Cell_38792",0,0,"IL7R"
"Cell_38808",0,0,"IL7R"
"Cell_38826",0,0.05365908,"IL7R"
"Cell_38791",0,1.0215176,"IL7R"
"Cell_38773",0,0,"IL7R"
"Cell_38807",0,0,"IL7R"
"Cell_38841",3.74886456461954,0.51271975,"IL7R"
"Cell_38809",0,0,"IL7R"
"Cell_38844",0,0,"IL7R"
"Cell_38827",0,0,"IL7R"
"Cell_38845",0,0,"IL7R"
"Cell_38842",0,0,"IL7R"
"Cell_38907",4.66826869326658,0.14884643,"IL7R"
"Cell_38864",4.23456588386719,0.21414094,"IL7R"
"Cell_38884",0,0,"IL7R"
"Cell_38883",3.26621168927837,1.2818788,"IL7R"
"Cell_38952",0,0,"IL7R"
"Cell_38918",0,0.21098919,"IL7R"
"Cell_38919",0,0,"IL7R"
"Cell_38920",0,0,"IL7R"
"Cell_38967",0,0,"IL7R"
"Cell_38936",0,0,"IL7R"
"Cell_39001",0,0,"IL7R"
"Cell_38965",0,0,"IL7R"
"Cell_38968",0,0,"IL7R"
"Cell_38966",0,0,"IL7R"
"Cell_39000",0,0,"IL7R"
"Cell_38985",3.29183764271115,1.2439419,"IL7R"
"Cell_39044",0,0,"IL7R"
"Cell_39076",0,0.3047729,"IL7R"
"Cell_39103",3.67118175179701,0.4108059,"IL7R"
"Cell_39107",0,0,"IL7R"
"Cell_39105",0,0.25601658,"IL7R"
"Cell_39108",0,0,"IL7R"
"Cell_39109",0,0,"IL7R"
"Cell_39110",0,0,"IL7R"
"Cell_39128",2.29012018893011,1.3241748,"IL7R"
"Cell_39106",0,0,"IL7R"
"Cell_39129",2.34230042720263,0.0312765,"IL7R"
"Cell_39127",4.19816154324118,1.2472336,"IL7R"
"Cell_39177",0,0,"IL7R"
"Cell_39154",0,0,"IL7R"
"Cell_39176",0,0,"IL7R"
"Cell_39175",0,0,"IL7R"
"Cell_39197",0,0.008943081,"IL7R"
"Cell_39198",0,0.009419835,"IL7R"
"Cell_39217",0.869054206857621,0,"IL7R"
"Cell_39218",1.72861815838679,0.68503535,"IL7R"
"Cell_39231",0,0,"IL7R"
"Cell_39230",0,0,"IL7R"
"Cell_39249",0,0.3342588,"IL7R"
"Cell_39250",0,0,"IL7R"
"Cell_39285",0,0,"IL7R"
"Cell_39270",0,0,"IL7R"
"Cell_39271",0,0,"IL7R"
"Cell_39286",0,0,"IL7R"
"Cell_39284",3.21658502223686,0.2398421,"IL7R"
"Cell_39282",0,1.2674954,"IL7R"
"Cell_39305",0,0,"IL7R"
"Cell_39283",4.19816154324118,0.23078528,"IL7R"
"Cell_39306",0,0,"IL7R"
"Cell_39287",0,0,"IL7R"
"Cell_39304",3.73882686739724,1.0054277,"IL7R"
"Cell_39303",3.78076486315357,1.287384,"IL7R"
"Cell_39322",3.3584538506248,1.4103194,"IL7R"
"Cell_39321",4.27202146708517,1.1863415,"IL7R"
"Cell_39338",0,0,"IL7R"
"Cell_39339",0,0,"IL7R"
"Cell_39379",4.11700635333241,1.3096513,"IL7R"
"Cell_39404",0,0,"IL7R"
"Cell_39402",4.35032910973316,1.2427415,"IL7R"
"Cell_39426",4.68765831104918,0.99759865,"IL7R"
"Cell_39429",0,0,"IL7R"
"Cell_39428",0,0,"IL7R"
"Cell_39427",0,0,"IL7R"
"Cell_39403",0,0.018702662,"IL7R"
"Cell_39442",3.78076486315357,0.32131603,"IL7R"
"Cell_39459",0,0,"IL7R"
"Cell_39493",4.74757520937405,1.2184175,"IL7R"
"Cell_39475",4.75929855303072,1.3006548,"IL7R"
"Cell_39495",0,0,"IL7R"
"Cell_39476",0,0.0013037444,"IL7R"
"Cell_39517",0,0,"IL7R"
"Cell_39515",3.77431909818203,1.307495,"IL7R"
"Cell_39494",0,0,"IL7R"
"Cell_39514",1.52555375467542,0.4034054,"IL7R"
"Cell_39540",0,0,"IL7R"
"Cell_39538",4.57534202729,0.6414232,"IL7R"
"Cell_39539",0,0.19427368,"IL7R"
"Cell_39458",1.90611962154421,1.2498511,"IL7R"
"Cell_39555",0,0,"IL7R"
"Cell_39556",0,0,"IL7R"
"Cell_39553",3.4988874316409,1.2533103,"IL7R"
"Cell_39552",3.67549168716717,0.8286802,"IL7R"
"Cell_39573",2.43210274398879,1.3272015,"IL7R"
"Cell_39554",0,0,"IL7R"
"Cell_39612",0,0,"IL7R"
"Cell_39593",0,0,"IL7R"
"Cell_39611",4.33030724572936,0.31577346,"IL7R"
"Cell_39633",0,0,"IL7R"
"Cell_39635",0,0,"IL7R"
"Cell_39654",0,0,"IL7R"
"Cell_39652",4.29116184069822,1.2556779,"IL7R"
"Cell_39655",0,0.07627177,"IL7R"
"Cell_39656",0,0.24406548,"IL7R"
"Cell_39657",0,0,"IL7R"
"Cell_39651",4.10137152160676,1.4109496,"IL7R"
"Cell_39653",0,0,"IL7R"
"Cell_39682",0,0,"IL7R"
"Cell_39681",0,0.754132,"IL7R"
"Cell_39683",0,0.055025376,"IL7R"
"Cell_39706",0,0,"IL7R"
"Cell_39707",0,0,"IL7R"
"Cell_39704",0,0,"IL7R"
"Cell_39680",3.22879508414025,0.93081886,"IL7R"
"Cell_39703",0,0.9891645,"IL7R"
"Cell_39780",0,0,"IL7R"
"Cell_39741",0,0,"IL7R"
"Cell_39740",0,0,"IL7R"
"Cell_39722",0,0,"IL7R"
"Cell_39739",3.53539177795883,1.2019218,"IL7R"
"Cell_39763",0,0,"IL7R"
"Cell_39705",0,0,"IL7R"
"Cell_39742",0,0,"IL7R"
"Cell_39762",0,0.1712396,"IL7R"
"Cell_39761",0,0.54025954,"IL7R"
"Cell_39794",0,0.86789143,"IL7R"
"Cell_39795",0,0,"IL7R"
"Cell_39781",0,0,"IL7R"
"Cell_39796",0,0,"IL7R"
"Cell_39818",0,0.19624214,"IL7R"
"Cell_39821",3.42903399795302,1.2266238,"IL7R"
"Cell_39822",0,0,"IL7R"
"Cell_39852",0,0,"IL7R"
"Cell_39835",0,0.13852145,"IL7R"
"Cell_39819",2.6402227498088,0.47853968,"IL7R"
"Cell_39820",0,0.23130336,"IL7R"
"Cell_39836",0,0,"IL7R"
"Cell_39870",0,0,"IL7R"
"Cell_39866",1.76109894920929,0.17318334,"IL7R"
"Cell_39867",4.06202129472567,0.41761947,"IL7R"
"Cell_39868",0,0.12356776,"IL7R"
"Cell_39894",4.75929855303072,0.5522038,"IL7R"
"Cell_39932",0,0.22222503,"IL7R"
"Cell_39916",0,0,"IL7R"
"Cell_39895",0,0,"IL7R"
"Cell_39946",0,0.22602728,"IL7R"
"Cell_39949",0,0,"IL7R"
"Cell_39851",0,0,"IL7R"
"Cell_39933",0,0,"IL7R"
"Cell_39934",0,0,"IL7R"
"Cell_39969",0,0,"IL7R"
"Cell_39948",0,0,"IL7R"
"Cell_39945",4.16275367975176,0.61098117,"IL7R"
"Cell_39947",1.25784982560654,0.633573,"IL7R"
"Cell_39967",3.67549168716717,0.26554298,"IL7R"
"Cell_39968",0,0,"IL7R"
"Cell_39991",0.485876727852175,0,"IL7R"
"Cell_40045",0,0,"IL7R"
"Cell_40046",0,0,"IL7R"
"Cell_40026",0,0,"IL7R"
"Cell_40080",0,0,"IL7R"
"Cell_40024",3.32689814588487,1.003532,"IL7R"
"Cell_40025",0,0,"IL7R"
"Cell_39992",0,0.026200999,"IL7R"
"Cell_40078",0,0.029377116,"IL7R"
"Cell_40061",1.75012109124934,0.29198956,"IL7R"
"Cell_40079",0,0,"IL7R"
"Cell_40047",0,0,"IL7R"
"Cell_40060",3.58399871874742,0.919065,"IL7R"
"Cell_40095",0,0,"IL7R"
"Cell_40138",0,0,"IL7R"
"Cell_40114",0,0,"IL7R"
"Cell_40115",0,0,"IL7R"
"Cell_40113",0,0.57311183,"IL7R"
"Cell_40116",0,0,"IL7R"
"Cell_40135",4.0864732808653,0.69241154,"IL7R"
"Cell_40188",0,0,"IL7R"
"Cell_40136",4.33694717545855,0.30428073,"IL7R"
"Cell_40137",0,0.122055106,"IL7R"
"Cell_40139",0,0,"IL7R"
"Cell_40186",0,0,"IL7R"
"Cell_40208",0,0,"IL7R"
"Cell_40224",0,0,"IL7R"
"Cell_40158",0,0,"IL7R"
"Cell_40185",3.61751383215564,0.06368115,"IL7R"
"Cell_40187",0,0.048856925,"IL7R"
"Cell_40223",0,0,"IL7R"
"Cell_40222",0,0,"IL7R"
"Cell_40221",1.10500304146804,0.19406311,"IL7R"
"Cell_40263",0,0,"IL7R"
"Cell_40239",0,0.3925818,"IL7R"
"Cell_40261",1.34638105774624,0.224697,"IL7R"
"Cell_40240",0,0.24784581,"IL7R"
"Cell_40262",0,0,"IL7R"
"Cell_40264",0,0,"IL7R"
"Cell_40314",3.20851564028394,1.1230314,"IL7R"
"Cell_40326",0,0,"IL7R"
"Cell_40346",0,0,"IL7R"
"Cell_40327",0,0.062944226,"IL7R"
"Cell_40363",2.29623385628271,0.5722508,"IL7R"
"Cell_40345",0,0,"IL7R"
"Cell_40364",2.28001714339399,0.3338649,"IL7R"
"Cell_40389",1.45667985326431,0.3253017,"IL7R"
"Cell_40366",0,0.07002911,"IL7R"
"Cell_40387",1.3746452808056,0.2313736,"IL7R"
"Cell_40406",1.74468940718054,0.28325984,"IL7R"
"Cell_40388",2.84652706599,1.2975652,"IL7R"
"Cell_40438",0,0.1874315,"IL7R"
"Cell_40439",0,0,"IL7R"
"Cell_40441",0,0,"IL7R"
"Cell_40440",0,0,"IL7R"
"Cell_40463",0,0,"IL7R"
"Cell_40464",0,0,"IL7R"
"Cell_40462",3.36303120212154,0.19694634,"IL7R"
"Cell_40489",0,0,"IL7R"
"Cell_40518",0,0.12971453,"IL7R"
"Cell_40519",0,0,"IL7R"
"Cell_40536",2.70977099035988,0.20300429,"IL7R"
"Cell_40554",0,0,"IL7R"
"Cell_40490",0,0,"IL7R"
"Cell_40555",0,0,"IL7R"
"Cell_40576",0,0,"IL7R"
"Cell_40601",0,0.31256065,"IL7R"
"Cell_40575",0,0.107692175,"IL7R"
"Cell_40577",0,0,"IL7R"
"Cell_40642",3.67549168716717,0.59373266,"IL7R"
"Cell_40710",0,0,"IL7R"
"Cell_40738",0,0,"IL7R"
"Cell_40691",0,0,"IL7R"
"Cell_40690",0,0,"IL7R"
"Cell_40711",0,0,"IL7R"
"Cell_40688",4.88253261326852,1.0730094,"IL7R"
"Cell_40689",0,0,"IL7R"
"Cell_40735",3.21658502223686,0.14493135,"IL7R"
"Cell_40709",3.37223918612167,0.79548186,"IL7R"
"Cell_40758",0,0.11326623,"IL7R"
"Cell_40736",1.0549496547048,0,"IL7R"
"Cell_40737",0,0,"IL7R"
"Cell_40734",0,0.15646824,"IL7R"
"Cell_40757",0,1.1260518,"IL7R"
"Cell_40759",0,0.4633917,"IL7R"
"Cell_40812",1.60645202689912,0,"IL7R"
"Cell_40810",4.7890635170354,1.2280438,"IL7R"
"Cell_40813",0,0,"IL7R"
"Cell_40829",0,0.19426297,"IL7R"
"Cell_40811",0,0,"IL7R"
"Cell_40826",4.7640167647792,1.1364715,"IL7R"
"Cell_40828",3.41937861148483,1.272478,"IL7R"
"Cell_40827",4.5853521361917,0.9984541,"IL7R"
"Cell_40857",0,0,"IL7R"
"Cell_40856",0,0.14335988,"IL7R"
"Cell_40872",0,0,"IL7R"
"Cell_40869",0,0.28896993,"IL7R"
"Cell_40854",4.04279058263811,1.2264308,"IL7R"
"Cell_40895",0,0,"IL7R"
"Cell_40873",0,0,"IL7R"
"Cell_40893",4.61173721580277,1.3658494,"IL7R"
"Cell_40871",0,0,"IL7R"
"Cell_40855",0,0.07810191,"IL7R"
"Cell_40870",0,0,"IL7R"
"Cell_40896",0,0,"IL7R"
"Cell_40894",3.70553698147765,1.0523409,"IL7R"
"Cell_40918",0,0,"IL7R"
"Cell_40917",3.24113451976373,1.0293288,"IL7R"
"Cell_40960",0,0,"IL7R"
"Cell_40961",0,0,"IL7R"
"Cell_40978",0,0,"IL7R"
"Cell_40959",3.43876786444004,1.2276493,"IL7R"
"Cell_40977",0,0,"IL7R"
"Cell_40996",2.08165905326547,0.28748077,"IL7R"
"Cell_40997",4.71300889929484,1.1966248,"IL7R"
"Cell_41017",0,0,"IL7R"
"Cell_41041",0,0,"IL7R"
"Cell_41059",0,0.07933473,"IL7R"
"Cell_41060",0,0,"IL7R"
"Cell_41092",0,0,"IL7R"
"Cell_41093",0.889155725769956,0,"IL7R"
"Cell_41090",0,0,"IL7R"
"Cell_41091",0,0.21333797,"IL7R"
"Cell_41115",0,0,"IL7R"
"Cell_41116",0,0,"IL7R"
"Cell_41114",0,0.32709837,"IL7R"
"Cell_41132",0,0,"IL7R"
"Cell_41131",4.56258189847454,1.168421,"IL7R"
"Cell_41156",5.01817456920038,1.2030674,"IL7R"
"Cell_41157",0,0,"IL7R"
"Cell_41199",0,0,"IL7R"
"Cell_41231",0,0,"IL7R"
"Cell_41200",0,0,"IL7R"
"Cell_41219",0,0.17829226,"IL7R"
"Cell_41218",0,0.1195791,"IL7R"
"Cell_41256",0,0,"IL7R"
"Cell_41294",2.7516670859028,0.2244234,"IL7R"
"Cell_41296",0,0,"IL7R"
"Cell_41291",0,0.5733587,"IL7R"
"Cell_41292",0,0.13297793,"IL7R"
"Cell_41307",0,0,"IL7R"
"Cell_41295",0,0.012465107,"IL7R"
"Cell_41293",4.69045139789265,1.2105588,"IL7R"
"Cell_41331",0,0,"IL7R"
"Cell_41329",2.34230042720263,1.0518754,"IL7R"
"Cell_41330",0,0.10625901,"IL7R"
"Cell_41348",0,0.19147831,"IL7R"
"Cell_41349",0,0,"IL7R"
"Cell_41347",4.07827065466759,0.9375723,"IL7R"
"Cell_41369",0,0.11465025,"IL7R"
"Cell_41370",2.11466849278668,1.1255885,"IL7R"
"Cell_41388",0,0,"IL7R"
"Cell_41430",0,0,"IL7R"
"Cell_41432",0,0.110125996,"IL7R"
"Cell_41431",0,0.7708401,"IL7R"
"Cell_41433",0,0,"IL7R"
"Cell_41458",0,0,"IL7R"
"Cell_41457",0,0.11895826,"IL7R"
"Cell_41475",0,0.18993518,"IL7R"
"Cell_41525",0,0.064818166,"IL7R"
"Cell_41524",0,1.1966313,"IL7R"
"Cell_41557",0,0,"IL7R"
"Cell_41536",2.29351183164285,1.1271151,"IL7R"
"Cell_41484",3.58399871874742,0.24784087,"IL7R"
"Cell_41558",0,0.29905763,"IL7R"
"Cell_41581",0,0,"IL7R"
"Cell_41598",0,0.17903624,"IL7R"
"Cell_41582",0,0,"IL7R"
"Cell_41580",0,1.1305338,"IL7R"
"Cell_41618",0,0,"IL7R"
"Cell_41629",0,0,"IL7R"
"Cell_41628",0,0,"IL7R"
"Cell_41631",0,0,"IL7R"
"Cell_41617",0,0.07367645,"IL7R"
"Cell_41630",0,0,"IL7R"
"Cell_41662",1.38762091978184,0.2369219,"IL7R"
"Cell_41677",0,0,"IL7R"
"Cell_41678",0,0,"IL7R"
"Cell_41705",5.14912367859738,1.1639769,"IL7R"
"Cell_41722",0,0,"IL7R"
"Cell_41741",0,0.1561545,"IL7R"
"Cell_41721",2.01910745499664,0.41002136,"IL7R"
"Cell_41740",0,0,"IL7R"
"Cell_41759",1.12982558492134,0.18035392,"IL7R"
"Cell_41778",0,0.021975076,"IL7R"
"Cell_41821",0,0,"IL7R"
"Cell_41820",0,0,"IL7R"
"Cell_41875",0,0,"IL7R"
"Cell_41819",0,0.29431492,"IL7R"
"Cell_41818",1.83036723502553,0.29043818,"IL7R"
"Cell_41822",0,0,"IL7R"
"Cell_41841",0,0,"IL7R"
"Cell_41842",0,0,"IL7R"
"Cell_41859",0,0,"IL7R"
"Cell_41840",0,0.4781737,"IL7R"
"Cell_41873",0,0.0840595,"IL7R"
"Cell_41874",0,0,"IL7R"
"Cell_41892",0,0.25040618,"IL7R"
"Cell_41894",0,0,"IL7R"
"Cell_41891",2.34230042720263,0.31009284,"IL7R"
"Cell_41893",0,0.09440406,"IL7R"
"Cell_41895",0,0,"IL7R"
"Cell_41917",4.1042289948651,0.29977036,"IL7R"
"Cell_41934",2.06560089848364,0.26313087,"IL7R"
"Cell_41918",0,0,"IL7R"
"Cell_41919",5.08644234616371,0.22407098,"IL7R"
"Cell_41937",0,0,"IL7R"
"Cell_41935",2.14024459712243,0.34925142,"IL7R"
"Cell_41936",2.89116213323704,1.2725538,"IL7R"
"Cell_41955",0,1.1083916,"IL7R"
"Cell_42003",1.88008686778666,0.16241519,"IL7R"
"Cell_41968",0,0,"IL7R"
"Cell_41983",0,0.06055191,"IL7R"
"Cell_42002",2.30033149995816,1.2141021,"IL7R"
"Cell_42020",0,0.09237456,"IL7R"
"Cell_42054",0,0,"IL7R"
"Cell_42021",0,0,"IL7R"
"Cell_42092",0,0,"IL7R"
"Cell_42053",3.41457998508354,1.1549191,"IL7R"
"Cell_42093",0,0,"IL7R"
"Cell_42075",0,0.17739609,"IL7R"
"Cell_42090",0,0.2216517,"IL7R"
"Cell_42109",0,0,"IL7R"
"Cell_42145",0,0,"IL7R"
"Cell_42125",0,1.1453012,"IL7R"
"Cell_42144",0,0.9311825,"IL7R"
"Cell_42163",0,0.1549019,"IL7R"
"Cell_42179",1.02297947617479,0.1742033,"IL7R"
"Cell_42164",0,0.028735042,"IL7R"
"Cell_42200",0,0.15155806,"IL7R"
"Cell_42199",0,0.15437056,"IL7R"
"Cell_42289",0,0.20929936,"IL7R"
"Cell_42290",0,0.22961684,"IL7R"
"Cell_42309",0,0,"IL7R"
"Cell_42308",0,0,"IL7R"
"Cell_42326",0,0,"IL7R"
"Cell_42327",0,0,"IL7R"
"Cell_42324",0,0.13266538,"IL7R"
"Cell_42325",0,0.12359803,"IL7R"
"Cell_42323",0,0.46905264,"IL7R"
"Cell_42378",2.19365495032309,0.17766303,"IL7R"
"Cell_42418",0,0,"IL7R"
"Cell_42360",0,0.33536035,"IL7R"
"Cell_42381",0,0,"IL7R"
"Cell_42380",0,0.14628987,"IL7R"
"Cell_42379",0,0.6791226,"IL7R"
"Cell_42417",0,0.14204542,"IL7R"
"Cell_42438",2.06560089848364,0.07842117,"IL7R"
"Cell_42435",3.24113451976373,0.38295755,"IL7R"
"Cell_42437",0,1.0599251,"IL7R"
"Cell_42492",0,0,"IL7R"
"Cell_42469",0,0,"IL7R"
"Cell_42467",0,0.108778946,"IL7R"
"Cell_42491",0,0.22723623,"IL7R"
"Cell_42527",0,0.12414155,"IL7R"
"Cell_42513",0,0.870059,"IL7R"
"Cell_42514",0,0.19954646,"IL7R"
"Cell_42468",0,0.17985436,"IL7R"
"Cell_42547",0,0.055898763,"IL7R"
"Cell_42546",0,0.14117883,"IL7R"
"Cell_42561",0,0.13295259,"IL7R"
"Cell_42586",0,0.23081218,"IL7R"
"Cell_42608",0,0.13785551,"IL7R"
"Cell_42562",0,0.24392763,"IL7R"
"Cell_42584",1.45667985326431,1.2546421,"IL7R"
"Cell_42585",0,0.102219656,"IL7R"
"Cell_42606",0,0.5341913,"IL7R"
"Cell_42607",3.31274853224626,0.31361136,"IL7R"
"Cell_42620",0,0.18144925,"IL7R"
"Cell_42642",0,0.15466104,"IL7R"
"Cell_42619",0,0.21214862,"IL7R"
"Cell_42622",0,0,"IL7R"
"Cell_42641",0,0.12161299,"IL7R"
"Cell_42640",3.55137930155098,0.80045795,"IL7R"
"Cell_42663",0,0.16219431,"IL7R"
"Cell_42664",0,0.18159814,"IL7R"
"Cell_42681",0,0.19577958,"IL7R"
"Cell_42682",3.65197147864996,0.45322242,"IL7R"
"Cell_42691",0,0.16340978,"IL7R"
"Cell_42692",0,0.29552028,"IL7R"
"Cell_42693",0,0.6227309,"IL7R"
"Cell_42707",0,0.8321992,"IL7R"
"Cell_42732",0,0.2526242,"IL7R"
"Cell_42733",1.9467538163225,0.18348734,"IL7R"
"Cell_42690",0,0.26239523,"IL7R"
"Cell_42750",0,0.22043312,"IL7R"
"Cell_42751",0,0.15692955,"IL7R"
"Cell_42747",4.75929855303072,0.5123338,"IL7R"
"Cell_42748",0,0.18505403,"IL7R"
"Cell_42772",0,0.12331529,"IL7R"
"Cell_42771",0,0.32973236,"IL7R"
"Cell_42731",3.11090075985852,0.25284088,"IL7R"
"Cell_42804",0,0.16475183,"IL7R"
"Cell_42832",0,0.3022197,"IL7R"
"Cell_42886",0,0.12615226,"IL7R"
"Cell_42926",0,0.026232986,"IL7R"
"Cell_42901",0,0.16963366,"IL7R"
"Cell_42902",0,0.28190908,"IL7R"
"Cell_42944",0,0.19226335,"IL7R"
"Cell_42903",0,0.08290376,"IL7R"
"Cell_42962",0,0.15871488,"IL7R"
"Cell_42961",0,0.13752158,"IL7R"
"Cell_42982",0,0.17876029,"IL7R"
