"","gt","pred","this_gene"
"cell55504",0,0,"SERPINA3"
"cell55506",0,0.0548738,"SERPINA3"
"cell55508",0,0.0545668,"SERPINA3"
"cell55509",0,0.07703896,"SERPINA3"
"cell55513",0.767604770895345,0,"SERPINA3"
"cell55514",0,0,"SERPINA3"
"cell55515",3.62988622528776,0.2806041,"SERPINA3"
"cell55516",1.56270061710072,1.489624,"SERPINA3"
"cell55517",0,0.055962443,"SERPINA3"
"cell55519",0,0.053641554,"SERPINA3"
"cell55520",3.87020661121667,0.89830685,"SERPINA3"
"cell55521",0,0.11857088,"SERPINA3"
"cell55523",0,0.018639795,"SERPINA3"
"cell55524",2.26098348287032,0.47704268,"SERPINA3"
"cell55526",3.39638791731488,1.2096734,"SERPINA3"
"cell55529",1.23904581252063,0.07175922,"SERPINA3"
"cell55531",0,0.046107862,"SERPINA3"
"cell55533",3.43817576384878,1.2447588,"SERPINA3"
"cell55535",3.80743969765118,1.4116563,"SERPINA3"
"cell55536",0,0,"SERPINA3"
"cell55538",0.849631677871726,0.034189265,"SERPINA3"
"cell55539",2.35996945707687,1.5335032,"SERPINA3"
"cell55542",0,0,"SERPINA3"
"cell55543",0,0,"SERPINA3"
"cell55544",0,0.026256038,"SERPINA3"
"cell55545",0,0.06793569,"SERPINA3"
"cell55546",0,0.0017590091,"SERPINA3"
"cell55547",3.02943483457487,1.4406716,"SERPINA3"
"cell55550",0,0.033357978,"SERPINA3"
"cell55551",3.0347222059257,0.20498204,"SERPINA3"
"cell55552",0,0.057183176,"SERPINA3"
"cell55553",4.03151452001254,0.88031113,"SERPINA3"
"cell55555",3.50047739588522,1.5023648,"SERPINA3"
"cell55556",0,9.982288e-06,"SERPINA3"
"cell55558",3.78601712135558,1.3979849,"SERPINA3"
"cell55561",0,0,"SERPINA3"
"cell55564",0,0.035390854,"SERPINA3"
"cell55566",0,0.031510133,"SERPINA3"
"cell55569",3.16365935179085,0.6874679,"SERPINA3"
"cell55571",0,1.0306,"SERPINA3"
"cell55572",3.70266406703618,1.3566468,"SERPINA3"
"cell55573",1.0238931393024,0,"SERPINA3"
"cell55574",0,0,"SERPINA3"
"cell55576",1.77423827019402,1.3918847,"SERPINA3"
"cell55577",1.13804172360165,1.195867,"SERPINA3"
"cell55579",2.38715265129357,1.0159408,"SERPINA3"
"cell55581",0,0.027648482,"SERPINA3"
"cell55583",1.45071930507623,0,"SERPINA3"
"cell55588",1.72737914853352,1.4836898,"SERPINA3"
"cell55589",3.83750801821012,0.88291925,"SERPINA3"
"cell55590",3.5914895910481,1.143209,"SERPINA3"
"cell55592",1.94231309693069,1.1263467,"SERPINA3"
"cell55593",2.64807589373359,0.91880655,"SERPINA3"
"cell55595",1.54555776710666,0.94154197,"SERPINA3"
"cell55597",1.95082638788503,1.0361861,"SERPINA3"
"cell55598",0,0.1170516,"SERPINA3"
"cell55599",0.752358436929792,0.06255556,"SERPINA3"
"cell55600",0,0.024383187,"SERPINA3"
"cell55605",3.02943483457487,0.43944833,"SERPINA3"
"cell55606",0,0,"SERPINA3"
"cell55607",1.48865730027107,1.5354805,"SERPINA3"
"cell55609",0,0.04050058,"SERPINA3"
"cell55611",0,1.4368976,"SERPINA3"
"cell55612",2.11234039079359,0.75407237,"SERPINA3"
"cell55613",3.08636986206774,1.3297592,"SERPINA3"
"cell55616",1.89296466891196,1.0552949,"SERPINA3"
"cell55618",4.14967492859848,1.3311638,"SERPINA3"
"cell55620",3.06619773360241,1.2830638,"SERPINA3"
"cell55623",2.73476343516982,1.0206655,"SERPINA3"
"cell55627",2.61300921095412,0.98910284,"SERPINA3"
"cell55629",3.16049900143824,0.9722156,"SERPINA3"
"cell55630",0,0.046934165,"SERPINA3"
"cell55633",3.28007513092197,1.2605611,"SERPINA3"
"cell55635",0,0.035215106,"SERPINA3"
"cell55638",1.45071930507623,1.0665812,"SERPINA3"
"cell55639",0,0.35201415,"SERPINA3"
"cell55640",1.65510877204796,0.82522213,"SERPINA3"
"cell55646",0.900506714868571,1.29531,"SERPINA3"
"cell55648",1.81053122324422,1.2820588,"SERPINA3"
"cell55650",3.2864520239159,1.3762068,"SERPINA3"
"cell55652",0,0.058765937,"SERPINA3"
"cell55655",2.23449569227529,1.392413,"SERPINA3"
"cell55658",3.96859517867781,1.4083652,"SERPINA3"
"cell55660",0,1.4241787,"SERPINA3"
"cell55662",0,0.0842706,"SERPINA3"
"cell55663",2.09816100502091,1.1908336,"SERPINA3"
"cell55664",2.53553608904743,1.2564613,"SERPINA3"
"cell55667",2.13785074546999,1.0128937,"SERPINA3"
"cell55670",0,0,"SERPINA3"
"cell55671",0,0,"SERPINA3"
"cell55674",1.00999250499605,0.9782877,"SERPINA3"
"cell55677",0,0.8031492,"SERPINA3"
"cell55678",3.88790847142671,0.8601536,"SERPINA3"
"cell55682",1.29416145786268,0.18925306,"SERPINA3"
"cell55683",0,0.3503198,"SERPINA3"
"cell55684",1.78348968142548,0.054441907,"SERPINA3"
"cell55685",0,1.2442985,"SERPINA3"
"cell55686",0,0.12788065,"SERPINA3"
"cell55687",0.657927456398366,0.06206143,"SERPINA3"
"cell55688",3.59451736959121,1.5376742,"SERPINA3"
"cell55692",0,0,"SERPINA3"
"cell55693",1.19352411229828,0.94424564,"SERPINA3"
"cell55695",3.79286295556271,1.0904047,"SERPINA3"
"cell55697",0,0.48257896,"SERPINA3"
"cell55700",1.71054871217403,1.2201189,"SERPINA3"
"cell55703",0,0.27073509,"SERPINA3"
"cell55705",3.51712566383361,1.0963559,"SERPINA3"
"cell55706",1.58026581643727,0.005254537,"SERPINA3"
"cell55708",0,0.12382337,"SERPINA3"
"cell55709",0,0.5221548,"SERPINA3"
"cell55711",0,0.010404144,"SERPINA3"
"cell55712",0,0.18254252,"SERPINA3"
"cell55713",3.27571103210306,0.8522339,"SERPINA3"
"cell55714",0,0,"SERPINA3"
"cell55715",0,0.05931847,"SERPINA3"
"cell55716",0,0.05705763,"SERPINA3"
"cell55717",0,0.30779582,"SERPINA3"
"cell55718",0,0.038283404,"SERPINA3"
"cell55719",0.74864312147013,1.1905785,"SERPINA3"
"cell55721",3.04644230297096,1.0913023,"SERPINA3"
"cell55722",0,0.06640398,"SERPINA3"
"cell55723",0,0.23751989,"SERPINA3"
"cell55728",2.64807589373359,1.1587185,"SERPINA3"
"cell55729",0,0,"SERPINA3"
"cell55730",0,0.022313764,"SERPINA3"
"cell55731",2.57908925240502,1.0778403,"SERPINA3"
"cell55732",2.36894662291104,1.1851565,"SERPINA3"
"cell55733",0,0.0248045,"SERPINA3"
"cell55738",0,0.064898394,"SERPINA3"
"cell55739",2.15926945240359,0.14976624,"SERPINA3"
"cell55740",0,0.041723955,"SERPINA3"
"cell55741",0,0.09968319,"SERPINA3"
"cell55743",1.58026581643727,0.119712226,"SERPINA3"
"cell55744",0,0.09051011,"SERPINA3"
"cell55745",0,0.049406175,"SERPINA3"
"cell55748",0,0.06086109,"SERPINA3"
"cell55750",0,0,"SERPINA3"
"cell55752",0,0.49955168,"SERPINA3"
"cell55755",0,0.069444865,"SERPINA3"
"cell55757",3.66349568980875,1.4127114,"SERPINA3"
"cell55758",0,0.15503149,"SERPINA3"
"cell55762",3.64558804406599,1.1465535,"SERPINA3"
"cell55764",0,0.24771933,"SERPINA3"
"cell55766",0,0.46199408,"SERPINA3"
"cell55771",0,0,"SERPINA3"
"cell55772",0.879420700394755,0.24159364,"SERPINA3"
"cell55773",0,0.22501028,"SERPINA3"
"cell55774",0.864261950008026,0.058426917,"SERPINA3"
"cell55776",0,0.04387093,"SERPINA3"
"cell55777",0,0.0030438423,"SERPINA3"
"cell55778",0,0,"SERPINA3"
"cell55783",0,0.021545129,"SERPINA3"
"cell55785",0,0,"SERPINA3"
"cell55788",1.04550849059636,0.3232076,"SERPINA3"
"cell55789",1.19352411229828,0.50251454,"SERPINA3"
"cell55794",3.41684761474774,1.0950418,"SERPINA3"
"cell55796",3.07830218370744,1.2060072,"SERPINA3"
"cell55798",2.05692485901208,1.0804981,"SERPINA3"
"cell55800",0.454805659623574,0.06200636,"SERPINA3"
"cell55801",0,0.08460285,"SERPINA3"
"cell55802",0,0.041156244,"SERPINA3"
"cell55803",0,0.04165901,"SERPINA3"
"cell55805",0,0,"SERPINA3"
"cell55806",0,0.08834723,"SERPINA3"
"cell55810",0,0,"SERPINA3"
"cell55812",0,0,"SERPINA3"
"cell55816",0,0.24487583,"SERPINA3"
"cell55819",0,0.066199794,"SERPINA3"
"cell55824",0,0.061068423,"SERPINA3"
"cell55828",0,0,"SERPINA3"
"cell55829",1.09173344898525,0,"SERPINA3"
"cell55830",0,0.117122546,"SERPINA3"
"cell55831",0,0,"SERPINA3"
"cell55832",0,0.013757147,"SERPINA3"
"cell55833",0,0.018812709,"SERPINA3"
"cell55836",0,0.022810778,"SERPINA3"
"cell55837",0,0.0066074966,"SERPINA3"
"cell55838",3.64220643028685,0.95857567,"SERPINA3"
"cell55841",1.96520739161876,0.026830448,"SERPINA3"
"cell55842",0,0.025616724,"SERPINA3"
"cell55844",0,0.18334998,"SERPINA3"
"cell55849",0,0.34699193,"SERPINA3"
"cell55852",0,0.15882276,"SERPINA3"
"cell55853",0.771515699918567,0.016220303,"SERPINA3"
"cell55854",0,0.22637711,"SERPINA3"
"cell55855",0,0.5148209,"SERPINA3"
"cell55857",0,0.025304252,"SERPINA3"
"cell55859",3.69393253768486,1.1681066,"SERPINA3"
"cell55861",0,0,"SERPINA3"
"cell55862",0,0,"SERPINA3"
"cell55864",0,0,"SERPINA3"
"cell55865",0,0.072076544,"SERPINA3"
"cell55866",1.09985719816673,0.13904504,"SERPINA3"
"cell55867",0,0.1184454,"SERPINA3"
"cell55868",0,0.01594553,"SERPINA3"
"cell55870",0,0.058269825,"SERPINA3"
"cell55871",0,0.023947714,"SERPINA3"
"cell55872",0,0.06840564,"SERPINA3"
"cell55875",2.31629023615225,1.267874,"SERPINA3"
"cell55876",0,1.3400404,"SERPINA3"
"cell55877",0,0.19868582,"SERPINA3"
"cell55878",0,0.12461992,"SERPINA3"
"cell55880",0,0.075340845,"SERPINA3"
"cell55881",0,0.043059085,"SERPINA3"
"cell55883",0.720217627858029,0.1164449,"SERPINA3"
"cell55884",0.999821950946615,0.5057654,"SERPINA3"
"cell55885",2.93690142702753,1.0846833,"SERPINA3"
"cell55889",0,0.31444454,"SERPINA3"
"cell55891",0,0.07296083,"SERPINA3"
"cell55892",0,0.012887143,"SERPINA3"
"cell55893",0,0.114330485,"SERPINA3"
"cell55894",0.970547808853388,0.29530454,"SERPINA3"
"cell55895",0,0.053012755,"SERPINA3"
"cell55896",0,0.3608794,"SERPINA3"
"cell55897",0,0,"SERPINA3"
"cell55900",0,0.018567605,"SERPINA3"
"cell55901",0,0.06729794,"SERPINA3"
"cell55902",0.771515699918567,0.052486062,"SERPINA3"
"cell55903",0,0.060124505,"SERPINA3"
"cell55904",2.04095307286074,1.3420333,"SERPINA3"
"cell55905",2.61300921095412,0.67151195,"SERPINA3"
"cell55908",0,0.10135152,"SERPINA3"
"cell55911",0,0,"SERPINA3"
"cell55912",0,1.498228,"SERPINA3"
"cell55914",0,0.19580387,"SERPINA3"
"cell55917",0,0.12492659,"SERPINA3"
"cell55922",0,0.023724308,"SERPINA3"
"cell55924",0,0,"SERPINA3"
"cell55925",1.28272420454731,0,"SERPINA3"
"cell55926",0,0.068124466,"SERPINA3"
"cell55928",0,1.2146863,"SERPINA3"
"cell55929",0,0.14819378,"SERPINA3"
"cell55930",2.73476343516982,0.11663951,"SERPINA3"
"cell55931",1.61673288704393,0.19139928,"SERPINA3"
"cell55932",0.672448935445598,0.11608119,"SERPINA3"
"cell55933",2.30919905657224,0.5777363,"SERPINA3"
"cell55934",1.97688912117723,1.3911082,"SERPINA3"
"cell55937",0,0.04099173,"SERPINA3"
"cell55939",0,0,"SERPINA3"
"cell55940",0,0.10719436,"SERPINA3"
"cell55941",2.53401443922943,1.7643082,"SERPINA3"
"cell55942",3.24221800467368,1.4599698,"SERPINA3"
"cell55945",0,0.1103092,"SERPINA3"
"cell55947",0,0.036416914,"SERPINA3"
"cell55948",0,0.11439679,"SERPINA3"
"cell55949",0,0.6494774,"SERPINA3"
"cell55953",2.33476858956481,1.4385926,"SERPINA3"
"cell55956",0,0.04974779,"SERPINA3"
"cell55957",1.34217652958477,0.42018983,"SERPINA3"
"cell55958",0.464422468460282,0.12584749,"SERPINA3"
"cell55959",0,0.15246752,"SERPINA3"
"cell55964",0,0.118254796,"SERPINA3"
"cell55967",0,0.14634751,"SERPINA3"
"cell55969",4.05319713341546,1.4882647,"SERPINA3"
"cell55971",2.75649114222264,1.5772309,"SERPINA3"
"cell55972",0.817396643980293,0.3281889,"SERPINA3"
"cell55973",1.1697271678043,0.30197936,"SERPINA3"
"cell55974",0,0.23773699,"SERPINA3"
"cell55976",0,0.14800696,"SERPINA3"
"cell55979",3.4713702778105,1.2440653,"SERPINA3"
"cell55980",3.61438279835448,1.3412212,"SERPINA3"
"cell55982",0,0.095333114,"SERPINA3"
"cell55983",1.49650540038446,0,"SERPINA3"
"cell55984",0,0.20228353,"SERPINA3"
"cell55985",0.775467645307216,0.12137052,"SERPINA3"
"cell55990",0,0.011738616,"SERPINA3"
"cell55996",0.672448935445598,1.6472008,"SERPINA3"
"cell55997",0,0.02424254,"SERPINA3"
"cell55999",0,0.10828822,"SERPINA3"
"cell56001",0,0.015750486,"SERPINA3"
"cell56008",0,0.058279514,"SERPINA3"
"cell56010",0,0,"SERPINA3"
"cell56012",0,0.16392194,"SERPINA3"
"cell56014",0,0.1431562,"SERPINA3"
"cell56017",0,0.09530762,"SERPINA3"
"cell56019",1.09577955012227,1.6103764,"SERPINA3"
"cell56021",3.36340299140703,1.6697279,"SERPINA3"
"cell56024",0.911446206734461,0.08551018,"SERPINA3"
"cell56027",0,0.015535629,"SERPINA3"
"cell56028",3.76605581149934,0.5143215,"SERPINA3"
"cell56029",0,0.14413668,"SERPINA3"
"cell56030",0,0.5087326,"SERPINA3"
"cell56032",0,0.6696052,"SERPINA3"
"cell56033",0,0.15543576,"SERPINA3"
"cell56034",0,0.032595005,"SERPINA3"
"cell56035",0,0.20683265,"SERPINA3"
"cell56036",0,1.5055522,"SERPINA3"
"cell56038",0,1.0571355,"SERPINA3"
"cell56040",0,1.0493993,"SERPINA3"
"cell56041",0,0.061594702,"SERPINA3"
"cell56043",0,0,"SERPINA3"
"cell56047",3.25627125843531,1.5878388,"SERPINA3"
"cell56048",3.12171025188696,1.4542578,"SERPINA3"
"cell56049",0.399348709927191,0.29948652,"SERPINA3"
"cell56050",0,0.16226743,"SERPINA3"
"cell56051",0.800078882888981,0.67877764,"SERPINA3"
"cell56052",0,0.84144306,"SERPINA3"
"cell56054",0,0.022850864,"SERPINA3"
"cell56056",3.14349252487298,1.4845749,"SERPINA3"
"cell56057",0,0.8705913,"SERPINA3"
"cell56058",0,0.06627706,"SERPINA3"
"cell56059",0,0.8538894,"SERPINA3"
"cell56061",0.795866371465674,0.14099188,"SERPINA3"
"cell56063",0,0.14757672,"SERPINA3"
"cell56067",0,0.1127724,"SERPINA3"
"cell56068",2.96386585525699,1.5046172,"SERPINA3"
"cell56069",0,0,"SERPINA3"
"cell56070",0,0.39027378,"SERPINA3"
"cell56071",0,0.108201884,"SERPINA3"
"cell56072",0,0.38847238,"SERPINA3"
"cell56073",0.251635231904836,0.4706764,"SERPINA3"
"cell56075",0,0.41781226,"SERPINA3"
"cell56076",0,0.13923965,"SERPINA3"
"cell56077",0.603307533007529,0.54297954,"SERPINA3"
"cell56078",0,0.1245111,"SERPINA3"
"cell56079",0,0.043628685,"SERPINA3"
"cell56080",1.87583834479229,1.5837824,"SERPINA3"
"cell56085",0.563314212218998,0.6247522,"SERPINA3"
"cell56086",0,0.92447454,"SERPINA3"
"cell56087",0,0.09530648,"SERPINA3"
"cell56090",0,0.03872742,"SERPINA3"
"cell56091",1.24433225084654,1.6970695,"SERPINA3"
"cell56094",1.66302747943225,1.5314426,"SERPINA3"
"cell56095",0,0.031996842,"SERPINA3"
"cell56100",0,0.37509823,"SERPINA3"
"cell56103",1.27150012385741,1.7441424,"SERPINA3"
"cell56105",0,0.06643512,"SERPINA3"
"cell56106",0,0.07368151,"SERPINA3"
"cell56108",0,0,"SERPINA3"
"cell56111",1.62299200639136,1.2525511,"SERPINA3"
"cell56112",0,0.022840107,"SERPINA3"
"cell56113",1.39417709280753,1.0392048,"SERPINA3"
"cell56115",0,0.17382006,"SERPINA3"
"cell56116",0,0.2983054,"SERPINA3"
"cell56120",0,1.4984173,"SERPINA3"
"cell56123",0,0.21926501,"SERPINA3"
"cell56124",0,0.032824963,"SERPINA3"
"cell56126",1.17912483802851,1.620229,"SERPINA3"
"cell56127",0,0.044316005,"SERPINA3"
"cell56130",0,0.10080917,"SERPINA3"
"cell56131",1.92738665291646,1.4542668,"SERPINA3"
"cell56134",0,1.5216105,"SERPINA3"
"cell56135",0,0,"SERPINA3"
"cell56137",0,0.02616179,"SERPINA3"
"cell56138",0,0.014660588,"SERPINA3"
"cell56139",0,0.1074174,"SERPINA3"
"cell56142",0.95199942786736,1.6283787,"SERPINA3"
"cell56145",0.844867483204719,1.382385,"SERPINA3"
"cell56146",0,0.278329,"SERPINA3"
"cell56147",0,0.53139156,"SERPINA3"
"cell56148",0.549174016009003,0.22604297,"SERPINA3"
"cell56150",0,0.0154771255,"SERPINA3"
"cell56151",0,0.06555984,"SERPINA3"
"cell56154",0,1.0641333,"SERPINA3"
"cell56155",1.39417709280753,1.4862477,"SERPINA3"
"cell56156",0,1.4025606,"SERPINA3"
"cell56157",0,0.056147493,"SERPINA3"
"cell56158",1.79520772329262,1.6447891,"SERPINA3"
"cell56159",0.56539466379761,0.06156173,"SERPINA3"
"cell56164",2.00985651282667,1.5705836,"SERPINA3"
"cell56165",0,0.511978,"SERPINA3"
"cell56166",2.04624488781548,1.4736009,"SERPINA3"
"cell56168",0,0.077354066,"SERPINA3"
"cell56172",2.37120390104816,1.6046637,"SERPINA3"
"cell56173",2.76228308802538,1.608777,"SERPINA3"
"cell56174",0,0.09684749,"SERPINA3"
"cell56175",2.89336930230988,1.5731109,"SERPINA3"
"cell56176",0.775467645307216,0.57262987,"SERPINA3"
"cell56178",1.90909332736159,1.4356939,"SERPINA3"
"cell56179",3.76207895596357,1.4631552,"SERPINA3"
"cell56180",0,0.66491175,"SERPINA3"
"cell56183",0,0.4109273,"SERPINA3"
"cell56185",2.8089685170459,1.5486459,"SERPINA3"
"cell56187",0,0.22060943,"SERPINA3"
"cell56188",0.576034879250677,1.0960975,"SERPINA3"
"cell56193",0,0.0783201,"SERPINA3"
"cell56200",0,0,"SERPINA3"
"cell56204",1.52469850717206,1.5651791,"SERPINA3"
"cell56209",1.61907380867439,0,"SERPINA3"
"cell56210",0,0.37867853,"SERPINA3"
"cell56211",0,0.020771367,"SERPINA3"
"cell56213",0,0.06668798,"SERPINA3"
"cell56215",0,0.17978601,"SERPINA3"
"cell56216",0,0.08387893,"SERPINA3"
"cell56217",0,0.060441196,"SERPINA3"
"cell56218",0,0.08788768,"SERPINA3"
"cell56220",3.64128578473815,1.6975123,"SERPINA3"
"cell56224",0,0.108309105,"SERPINA3"
"cell56225",0,0.31016773,"SERPINA3"
"cell56226",0,0.087883405,"SERPINA3"
"cell56227",3.68901191662504,1.561242,"SERPINA3"
"cell56228",0,0.28256994,"SERPINA3"
"cell56230",0,0.034461375,"SERPINA3"
"cell56231",0.734149418796375,0.035206016,"SERPINA3"
"cell56236",0,0.0038991363,"SERPINA3"
"cell56237",0,0.09436732,"SERPINA3"
"cell56238",0,0.089800626,"SERPINA3"
"cell56240",3.3809757060682,1.5690075,"SERPINA3"
"cell56242",0,0,"SERPINA3"
"cell56243",0,0,"SERPINA3"
"cell56245",0,0.010966393,"SERPINA3"
"cell56247",3.67922910932968,1.3142742,"SERPINA3"
"cell56248",0,0.19291432,"SERPINA3"
"cell56249",0,0.015176174,"SERPINA3"
"cell56250",0,0.0467633,"SERPINA3"
"cell56253",3.37093410597103,1.6922508,"SERPINA3"
"cell56254",0,0.110767744,"SERPINA3"
"cell56255",0,0.021203762,"SERPINA3"
"cell56256",0,0.066473685,"SERPINA3"
"cell56257",0,0.017038379,"SERPINA3"
"cell56258",0,0,"SERPINA3"
"cell56260",2.74473672159305,1.6193198,"SERPINA3"
"cell56261",0,0.19180816,"SERPINA3"
"cell56266",2.67822445371526,1.7658274,"SERPINA3"
"cell56269",0,0.0253031,"SERPINA3"
"cell56272",0,0.23850124,"SERPINA3"
"cell56275",3.72289733330295,1.6797895,"SERPINA3"
"cell56276",0.958100050565645,0,"SERPINA3"
"cell56278",0,0.01580677,"SERPINA3"
"cell56279",0,0.059052456,"SERPINA3"
"cell56282",0,0.025948063,"SERPINA3"
"cell56283",3.52814800818628,1.7323462,"SERPINA3"
"cell56284",0,0,"SERPINA3"
"cell56285",0,0.19398063,"SERPINA3"
"cell56288",0,0.00809817,"SERPINA3"
"cell56289",0,0.08472232,"SERPINA3"
"cell56293",0,0.46763322,"SERPINA3"
"cell56295",1.39417709280753,1.6378368,"SERPINA3"
"cell56296",0,0.04083507,"SERPINA3"
"cell56298",0,0.034276634,"SERPINA3"
"cell56299",0,0.08896981,"SERPINA3"
"cell56300",0,0.057908352,"SERPINA3"
"cell56301",0,0.047714897,"SERPINA3"
"cell56303",0,0.018544674,"SERPINA3"
"cell56304",0,0.060968485,"SERPINA3"
"cell56305",0,0.039150532,"SERPINA3"
"cell56306",0,0.051886108,"SERPINA3"
"cell56307",0,0.013962949,"SERPINA3"
"cell56309",0,0.0521586,"SERPINA3"
"cell56310",0,0.02083429,"SERPINA3"
"cell56311",0,0.006059152,"SERPINA3"
"cell56312",0,0.03104111,"SERPINA3"
"cell56313",0,0.009778559,"SERPINA3"
"cell56314",0,0.034418136,"SERPINA3"
"cell56315",0,0.051853556,"SERPINA3"
"cell56316",0,0.030411238,"SERPINA3"
"cell56318",1.63567216521159,0.041982707,"SERPINA3"
"cell56319",0,0.049865004,"SERPINA3"
"cell56320",0,0.060054637,"SERPINA3"
"cell56321",0,0.0142318485,"SERPINA3"
"cell56322",0,0.020365566,"SERPINA3"
"cell56323",0,0.046821453,"SERPINA3"
"cell56325",0,0.06757402,"SERPINA3"
"cell56327",0,0.062172916,"SERPINA3"
"cell56331",0,0,"SERPINA3"
"cell56332",0,0.111667804,"SERPINA3"
"cell56333",0,0.06243193,"SERPINA3"
"cell56334",0.720217627858029,0.27714533,"SERPINA3"
"cell56336",0,0.06350582,"SERPINA3"
"cell56337",0,0.014633817,"SERPINA3"
"cell56338",0.940036400919367,0.10056853,"SERPINA3"
"cell56339",0,0.05553424,"SERPINA3"
"cell56340",0,0.050664097,"SERPINA3"
"cell56342",0,0.018648256,"SERPINA3"
"cell56344",2.74557205039022,0.35065082,"SERPINA3"
"cell56346",0,0.1364465,"SERPINA3"
"cell56348",0,0.03777354,"SERPINA3"
"cell56349",0.547212421402355,0.1892968,"SERPINA3"
"cell56351",1.12073241675,0.9748926,"SERPINA3"
"cell56353",0,0.08773102,"SERPINA3"
"cell56358",0,0,"SERPINA3"
"cell56359",0,0.03855151,"SERPINA3"
"cell56360",0,0.025620585,"SERPINA3"
"cell56361",0,0.14393096,"SERPINA3"
"cell56362",1.14840101569024,0.14335655,"SERPINA3"
"cell56364",0,0.06247374,"SERPINA3"
"cell56365",0,0.05121967,"SERPINA3"
"cell56367",0,0,"SERPINA3"
"cell56369",2.9137125661533,1.3022326,"SERPINA3"
"cell56370",0,0,"SERPINA3"
"cell56371",0,0.23170708,"SERPINA3"
"cell56373",4.19334446821872,1.270862,"SERPINA3"
"cell56375",0,0.047632154,"SERPINA3"
"cell56377",0,0.061791148,"SERPINA3"
"cell56378",0,0.36883163,"SERPINA3"
"cell56379",0,0.03642242,"SERPINA3"
"cell56380",0.900506714868571,0.068416394,"SERPINA3"
"cell56381",0,0.081647605,"SERPINA3"
"cell56384",0,0.0073411735,"SERPINA3"
"cell56386",2.53553608904743,1.2841268,"SERPINA3"
"cell56387",0,0.117973685,"SERPINA3"
"cell56390",3.86265726651968,1.4333223,"SERPINA3"
"cell56394",0,0.23909275,"SERPINA3"
"cell56395",0,0.0033194185,"SERPINA3"
"cell56396",2.70298103339476,1.3378142,"SERPINA3"
"cell56397",0,0.018918822,"SERPINA3"
"cell56398",0,0.1645244,"SERPINA3"
"cell56399",0,0.0231982,"SERPINA3"
"cell56401",0,0,"SERPINA3"
"cell56403",0,0.073783934,"SERPINA3"
"cell56404",0,0,"SERPINA3"
"cell56408",0,0.13925762,"SERPINA3"
"cell56409",2.47018084788559,1.1859027,"SERPINA3"
"cell56411",1.80710055953987,1.4498713,"SERPINA3"
"cell56416",0,0.04234447,"SERPINA3"
"cell56417",0,0.09141588,"SERPINA3"
"cell56422",0,0.01745003,"SERPINA3"
"cell56424",0,0.0044689537,"SERPINA3"
"cell56425",0,0,"SERPINA3"
"cell56428",0,0.06426725,"SERPINA3"
"cell56430",0,0.029483497,"SERPINA3"
"cell56431",2.90005905489877,1.3782007,"SERPINA3"
"cell56432",0,0.091077104,"SERPINA3"
"cell56434",0,0.09738401,"SERPINA3"
"cell56437",0,0.030810392,"SERPINA3"
"cell56438",0,0.020654403,"SERPINA3"
"cell56440",0,0.0965458,"SERPINA3"
"cell56441",0,0,"SERPINA3"
"cell56442",0,0.059688147,"SERPINA3"
"cell56445",0.856882544906252,0.0765633,"SERPINA3"
"cell56452",0,0.07967626,"SERPINA3"
"cell56453",0,0.2681842,"SERPINA3"
"cell56454",0,0.07500966,"SERPINA3"
"cell56455",1.31770176768059,0.20943938,"SERPINA3"
"cell56457",1.03819836805962,0.7160523,"SERPINA3"
"cell56458",0,0.056446727,"SERPINA3"
"cell56459",0,0.053503036,"SERPINA3"
"cell56460",0,0.08724361,"SERPINA3"
"cell56461",1.1697271678043,0.007949198,"SERPINA3"
"cell56462",1.20830002371469,0,"SERPINA3"
"cell56465",0,0.012086707,"SERPINA3"
"cell56469",0,0.035908222,"SERPINA3"
"cell56471",0.649516764432302,0.022099933,"SERPINA3"
"cell56474",0,0.11721905,"SERPINA3"
"cell56475",0,0.2664794,"SERPINA3"
"cell56476",0,0,"SERPINA3"
"cell56477",0.756111657208812,0.22084871,"SERPINA3"
"cell56478",0,0.14172716,"SERPINA3"
"cell56480",2.58777688157316,1.631523,"SERPINA3"
"cell56482",0,0.55350953,"SERPINA3"
"cell56483",0,0.56465995,"SERPINA3"
"cell56484",0,0.15843482,"SERPINA3"
"cell56487",0,0.055663694,"SERPINA3"
"cell56488",0,0.016890831,"SERPINA3"
"cell56491",0.791699087959009,0.08704495,"SERPINA3"
"cell56495",0,0.10551448,"SERPINA3"
"cell56496",0.759903378254393,0.43049303,"SERPINA3"
"cell56502",0,1.3834828,"SERPINA3"
"cell56503",2.52644014290421,0.8913929,"SERPINA3"
"cell56505",0,0,"SERPINA3"
"cell56506",0,0,"SERPINA3"
"cell56508",0.859327892119576,0.05376158,"SERPINA3"
"cell56510",0,0.042420585,"SERPINA3"
"cell56511",0,0,"SERPINA3"
"cell56513",0,0.0053789318,"SERPINA3"
"cell56515",0,0.09335967,"SERPINA3"
"cell56516",0,0.042594373,"SERPINA3"
"cell56517",0,0.06769446,"SERPINA3"
"cell56518",0,0.08714798,"SERPINA3"
"cell56519",0,0.10581352,"SERPINA3"
"cell56521",0,0.106496595,"SERPINA3"
"cell56523",1.01343071053903,0.24643742,"SERPINA3"
"cell56524",0,0.07726698,"SERPINA3"
"cell56526",0,0.05144876,"SERPINA3"
"cell56529",0,0,"SERPINA3"
"cell56530",0,0.0123866,"SERPINA3"
"cell56531",0,0.057677638,"SERPINA3"
