"","gt","pred","this_gene"
"cell86824",0,0,"ABCC11"
"cell86830",0,0,"ABCC11"
"cell86831",0,0,"ABCC11"
"cell86833",0,0.11951598,"ABCC11"
"cell86834",0,0.019231556,"ABCC11"
"cell86835",1.62930484716981,0.14958157,"ABCC11"
"cell86838",0,0.039504237,"ABCC11"
"cell86840",0,0.011802542,"ABCC11"
"cell86841",0,0,"ABCC11"
"cell86842",0,0,"ABCC11"
"cell86847",0,0,"ABCC11"
"cell86849",0,0,"ABCC11"
"cell86851",0,0.009426221,"ABCC11"
"cell86852",0,0,"ABCC11"
"cell86853",0,0.004056158,"ABCC11"
"cell86858",0,0,"ABCC11"
"cell86859",0,0.012146317,"ABCC11"
"cell86860",0,0.062191684,"ABCC11"
"cell86861",2.77122528325357,0.4064795,"ABCC11"
"cell86863",0,0.0644077,"ABCC11"
"cell86864",0,0.024113897,"ABCC11"
"cell86865",0,0.03208959,"ABCC11"
"cell86866",0,0,"ABCC11"
"cell86872",1.23904581252063,0.0016119055,"ABCC11"
"cell86874",0,0.005137815,"ABCC11"
"cell86876",0,0,"ABCC11"
"cell86877",0,0,"ABCC11"
"cell86878",0,0,"ABCC11"
"cell86879",0,0,"ABCC11"
"cell86882",0,0,"ABCC11"
"cell86883",3.36579407914585,0.23847596,"ABCC11"
"cell86886",3.31558395215961,0,"ABCC11"
"cell86889",0,0.008920527,"ABCC11"
"cell86893",2.5940274593465,0,"ABCC11"
"cell86894",2.76450284154122,0.3084832,"ABCC11"
"cell86895",0,0.0027918487,"ABCC11"
"cell86896",0,0.006920438,"ABCC11"
"cell86899",0,0,"ABCC11"
"cell86901",0,0.018701116,"ABCC11"
"cell86902",0,0,"ABCC11"
"cell86905",0,0,"ABCC11"
"cell86906",2.57078078789909,0.117735766,"ABCC11"
"cell86907",0,0,"ABCC11"
"cell86909",0,0,"ABCC11"
"cell86913",0,0.011704079,"ABCC11"
"cell86916",0,0,"ABCC11"
"cell86924",0,0,"ABCC11"
"cell86925",0,0,"ABCC11"
"cell86926",0,0,"ABCC11"
"cell86928",2.05692485901208,0,"ABCC11"
"cell86929",0,0,"ABCC11"
"cell86930",0,0.002468288,"ABCC11"
"cell86931",0,0,"ABCC11"
"cell86932",0,0,"ABCC11"
"cell86934",0,0.060048785,"ABCC11"
"cell86936",0,0,"ABCC11"
"cell86938",0,0.010111575,"ABCC11"
"cell86940",0,0.009105178,"ABCC11"
"cell86941",0,0.03086688,"ABCC11"
"cell86944",0,0,"ABCC11"
"cell86945",0,0.081476964,"ABCC11"
"cell86946",0,0,"ABCC11"
"cell86947",0,0.13294055,"ABCC11"
"cell86948",0,0.0016822588,"ABCC11"
"cell86950",0,0,"ABCC11"
"cell86951",0,0,"ABCC11"
"cell86952",0,0,"ABCC11"
"cell86953",0,0.02357312,"ABCC11"
"cell86956",1.49650540038446,0,"ABCC11"
"cell86958",0,0,"ABCC11"
"cell86959",0,0.07290925,"ABCC11"
"cell86960",0,0,"ABCC11"
"cell86961",0,0,"ABCC11"
"cell86962",0,0,"ABCC11"
"cell86963",0,0,"ABCC11"
"cell86966",0,0,"ABCC11"
"cell86968",0,0,"ABCC11"
"cell86970",0,0,"ABCC11"
"cell86971",0,0,"ABCC11"
"cell86976",0,0.050288238,"ABCC11"
"cell86984",1.22861452573348,1.7825327,"ABCC11"
"cell86985",0,0,"ABCC11"
"cell86986",0.491145302012528,0.45875597,"ABCC11"
"cell86990",0.835502006505158,0.00320488,"ABCC11"
"cell86994",0,0,"ABCC11"
"cell86995",2.73476343516982,1.6199821,"ABCC11"
"cell86996",1.69556208644867,0.92002594,"ABCC11"
"cell86997",0,0,"ABCC11"
"cell86998",0,0.083349,"ABCC11"
"cell86999",1.12787698399333,0.0114612775,"ABCC11"
"cell87002",2.62747708800716,0.118267134,"ABCC11"
"cell87012",0,0,"ABCC11"
"cell87015",1.67506439304406,1.1810802,"ABCC11"
"cell87024",1.95439893736087,1.0971267,"ABCC11"
"cell87025",0,0,"ABCC11"
"cell87027",0,0.03237327,"ABCC11"
"cell87030",0,0.9589395,"ABCC11"
"cell87032",0,0.72468424,"ABCC11"
"cell87035",0.397289170021289,0.05054695,"ABCC11"
"cell87036",0.911446206734461,1.2071316,"ABCC11"
"cell87037",0,1.2288612,"ABCC11"
"cell87038",0,0,"ABCC11"
"cell87040",0,0.38498497,"ABCC11"
"cell87047",0,0.15958582,"ABCC11"
"cell87049",0,0,"ABCC11"
"cell87055",0,0,"ABCC11"
"cell87060",0,0.08691742,"ABCC11"
"cell87061",0,0.05162083,"ABCC11"
"cell87065",1.77507485146334,1.004839,"ABCC11"
"cell87068",0,0,"ABCC11"
"cell87071",1.45071930507623,0,"ABCC11"
"cell87074",1.80113202361114,1.8199946,"ABCC11"
"cell87076",0,0.042416837,"ABCC11"
"cell87078",1.54555776710666,0.0010993489,"ABCC11"
"cell87083",1.61673288704393,0.067761146,"ABCC11"
"cell87086",0,0.021254493,"ABCC11"
"cell87090",0,0,"ABCC11"
"cell87092",0,0.03418318,"ABCC11"
"cell87095",0,0.009025342,"ABCC11"
"cell87101",0.983335874823729,1.2407182,"ABCC11"
"cell87102",0,0,"ABCC11"
"cell87103",0,0.00855632,"ABCC11"
"cell87105",1.57142937366731,0.05908044,"ABCC11"
"cell87109",0,0.017748054,"ABCC11"
"cell87110",0,0,"ABCC11"
"cell87111",0,0,"ABCC11"
"cell87117",0,0,"ABCC11"
"cell87118",0,0.08567644,"ABCC11"
"cell87120",0,0,"ABCC11"
"cell87124",0,0,"ABCC11"
"cell87126",0,0.018750677,"ABCC11"
"cell87128",0,0,"ABCC11"
"cell87129",0,0.017357437,"ABCC11"
"cell87130",0,0,"ABCC11"
"cell87131",0,0,"ABCC11"
"cell87134",0,0.055224597,"ABCC11"
"cell87135",0,0,"ABCC11"
"cell87141",0,0,"ABCC11"
"cell87142",0,0,"ABCC11"
"cell87143",0,0.29386577,"ABCC11"
"cell87144",0,0,"ABCC11"
"cell87146",0,0,"ABCC11"
"cell87147",0,0,"ABCC11"
"cell87148",0,0.0037197925,"ABCC11"
"cell87150",0,0,"ABCC11"
"cell87153",0,0,"ABCC11"
"cell87154",0,0,"ABCC11"
"cell87156",0,0,"ABCC11"
"cell87157",0,0.0140964035,"ABCC11"
"cell87158",0,0.6024214,"ABCC11"
"cell87160",0,0,"ABCC11"
"cell87161",0,0.31408677,"ABCC11"
"cell87164",0,0.050316878,"ABCC11"
"cell87167",0,0,"ABCC11"
"cell87168",0,0,"ABCC11"
"cell87169",0,0,"ABCC11"
"cell87170",0,0,"ABCC11"
"cell87171",0,0,"ABCC11"
"cell87173",0,0,"ABCC11"
"cell87174",0,0,"ABCC11"
"cell87176",0,0,"ABCC11"
"cell87177",0,0,"ABCC11"
"cell87179",0,0.06120137,"ABCC11"
"cell87180",0,0,"ABCC11"
"cell87182",0,0,"ABCC11"
"cell87185",0,0,"ABCC11"
"cell87186",0,0,"ABCC11"
"cell87187",0,0.027926454,"ABCC11"
"cell87188",0,0,"ABCC11"
"cell87189",0,0,"ABCC11"
"cell87193",0,0,"ABCC11"
"cell87195",0,0,"ABCC11"
"cell87198",0,0,"ABCC11"
"cell87199",0,0,"ABCC11"
"cell87200",0,0,"ABCC11"
"cell87201",0,0,"ABCC11"
"cell87202",0,0.2069645,"ABCC11"
"cell87203",0,0,"ABCC11"
"cell87204",0,0,"ABCC11"
"cell87205",0,0,"ABCC11"
"cell87206",0,0.035868153,"ABCC11"
"cell87207",0,0,"ABCC11"
"cell87208",0,0,"ABCC11"
"cell87209",0,0,"ABCC11"
"cell87211",0,0,"ABCC11"
"cell87213",0,0,"ABCC11"
"cell87215",0,0,"ABCC11"
"cell87217",0,0,"ABCC11"
"cell87218",0,0,"ABCC11"
"cell87222",0,0.18732235,"ABCC11"
"cell87223",0,0.2135192,"ABCC11"
"cell87224",0,0,"ABCC11"
"cell87225",0,0.08293489,"ABCC11"
"cell87226",0,0,"ABCC11"
"cell87227",1.0238931393024,0,"ABCC11"
"cell87228",0,0,"ABCC11"
"cell87231",0,0,"ABCC11"
"cell87232",0,0,"ABCC11"
"cell87235",0,0,"ABCC11"
"cell87237",0,0,"ABCC11"
"cell87238",0,0,"ABCC11"
"cell87239",0,0,"ABCC11"
"cell87240",0,0,"ABCC11"
"cell87241",0,0.045879982,"ABCC11"
"cell87243",0,0,"ABCC11"
"cell87246",0,0,"ABCC11"
"cell87248",0,0,"ABCC11"
"cell87250",0,0.10536548,"ABCC11"
"cell87252",0,0,"ABCC11"
"cell87254",0,0,"ABCC11"
"cell87260",0,0,"ABCC11"
"cell87261",0,0.04892389,"ABCC11"
"cell87263",2.50405069127029,0.034619797,"ABCC11"
"cell87264",0,0,"ABCC11"
"cell87266",0,0,"ABCC11"
"cell87273",0,0.06753303,"ABCC11"
"cell87274",0,0,"ABCC11"
"cell87275",0,0,"ABCC11"
"cell87280",0,0,"ABCC11"
"cell87284",0,0,"ABCC11"
"cell87286",0,0.15574333,"ABCC11"
"cell87287",0,0,"ABCC11"
"cell87288",0,0.098828845,"ABCC11"
"cell87290",0,0.07861962,"ABCC11"
"cell87291",0,0,"ABCC11"
"cell87293",0,0,"ABCC11"
"cell87295",0,0.3538508,"ABCC11"
"cell87298",0,0.018592564,"ABCC11"
"cell87300",0,0.016205033,"ABCC11"
"cell87302",0,0.4197413,"ABCC11"
"cell87303",0,0,"ABCC11"
"cell87304",0,0.22784825,"ABCC11"
"cell87305",0,0.21626626,"ABCC11"
"cell87307",0,0.4245142,"ABCC11"
"cell87308",0,0.077363186,"ABCC11"
"cell87309",0,0.020277986,"ABCC11"
"cell87314",0,0.39201775,"ABCC11"
"cell87317",0,0.30978534,"ABCC11"
"cell87320",0,0,"ABCC11"
"cell87321",0,0.478518,"ABCC11"
"cell87324",0,0.3115755,"ABCC11"
"cell87325",0,0.33216003,"ABCC11"
"cell87326",0,0.08145698,"ABCC11"
"cell87327",0,0,"ABCC11"
"cell87328",0,0.42821026,"ABCC11"
"cell87332",0,0.02738673,"ABCC11"
"cell87337",0,0,"ABCC11"
"cell87339",0,0.83266544,"ABCC11"
"cell87341",0,0.1316386,"ABCC11"
"cell87342",1.8823835129038,0.27222133,"ABCC11"
"cell87347",0,0.7252225,"ABCC11"
"cell87349",0,0.13946895,"ABCC11"
"cell87353",0,0,"ABCC11"
"cell87357",0,0,"ABCC11"
"cell87359",0,0,"ABCC11"
"cell87360",0,0.39146537,"ABCC11"
"cell87362",0,0.088606015,"ABCC11"
"cell87364",0,0,"ABCC11"
"cell87365",0,0,"ABCC11"
"cell87366",0,0,"ABCC11"
"cell87368",0,0,"ABCC11"
"cell87369",0,0,"ABCC11"
"cell87374",0,0,"ABCC11"
"cell87375",0,0,"ABCC11"
"cell87376",0,0,"ABCC11"
"cell87377",0,0,"ABCC11"
"cell87381",0,0,"ABCC11"
"cell87382",0,0,"ABCC11"
"cell87384",0,0,"ABCC11"
"cell87388",0,0,"ABCC11"
"cell87390",0,0,"ABCC11"
"cell87391",0,0,"ABCC11"
"cell87392",0,0,"ABCC11"
"cell87398",0,0,"ABCC11"
"cell87400",0,0,"ABCC11"
"cell87409",0,0.10761181,"ABCC11"
"cell87419",0,0.094562754,"ABCC11"
"cell87424",0,0,"ABCC11"
"cell87431",0,0,"ABCC11"
"cell87437",0,0.113176,"ABCC11"
"cell87447",0,0,"ABCC11"
"cell87458",0,0.0052710925,"ABCC11"
"cell87461",0,0,"ABCC11"
"cell87463",0,0.27421626,"ABCC11"
"cell87464",0,0.03686442,"ABCC11"
"cell87465",0,0,"ABCC11"
"cell87466",0,0,"ABCC11"
"cell87467",0,0,"ABCC11"
"cell87469",1.0238931393024,0,"ABCC11"
"cell87471",0,0.006530948,"ABCC11"
"cell87473",0,0,"ABCC11"
"cell87476",0,0,"ABCC11"
"cell87477",0,0,"ABCC11"
"cell87480",0,0,"ABCC11"
"cell87481",0,0,"ABCC11"
"cell87482",0,0,"ABCC11"
"cell87484",0,0,"ABCC11"
"cell87485",0,0.044103887,"ABCC11"
"cell87486",0,0,"ABCC11"
"cell87487",0,0,"ABCC11"
"cell87489",0,0,"ABCC11"
"cell87491",0,0,"ABCC11"
"cell87493",0,0,"ABCC11"
"cell87496",0,0,"ABCC11"
"cell87497",0,0,"ABCC11"
"cell87499",0,0.021204008,"ABCC11"
"cell87500",0,0,"ABCC11"
"cell87502",0,0,"ABCC11"
"cell87504",0,0.03545031,"ABCC11"
"cell87506",0,0,"ABCC11"
"cell87507",1.09173344898525,0.063791595,"ABCC11"
"cell87513",0,0,"ABCC11"
"cell87516",0,0,"ABCC11"
"cell87518",0,0,"ABCC11"
"cell87519",0,0,"ABCC11"
"cell87521",0,0,"ABCC11"
"cell87523",0,0,"ABCC11"
"cell87525",0,0.109582625,"ABCC11"
"cell87526",0,0.0074776965,"ABCC11"
"cell87527",0,0,"ABCC11"
"cell87528",0,0,"ABCC11"
"cell87531",0,0,"ABCC11"
"cell87532",0,0,"ABCC11"
"cell87536",0,0,"ABCC11"
"cell87541",0,0.011604871,"ABCC11"
"cell87543",0,0.18983778,"ABCC11"
"cell87545",0,0.16850944,"ABCC11"
"cell87550",0,0,"ABCC11"
"cell87552",0,0,"ABCC11"
"cell87554",0,0.0033086685,"ABCC11"
"cell87556",0,0,"ABCC11"
"cell87560",2.31629023615225,0,"ABCC11"
"cell87561",0,0,"ABCC11"
"cell87562",0,0,"ABCC11"
"cell87563",0,0,"ABCC11"
"cell87564",0,0,"ABCC11"
"cell87565",0,0,"ABCC11"
"cell87567",0,0,"ABCC11"
"cell87568",0,0,"ABCC11"
"cell87569",0,0,"ABCC11"
"cell87571",0,0,"ABCC11"
"cell87573",0,0,"ABCC11"
"cell87574",0,0,"ABCC11"
"cell87576",0,0,"ABCC11"
"cell87577",0,0,"ABCC11"
"cell87578",0,0,"ABCC11"
"cell87579",0,0,"ABCC11"
"cell87580",0,0,"ABCC11"
"cell87585",0,0,"ABCC11"
"cell87589",0,0,"ABCC11"
"cell87593",0,0,"ABCC11"
"cell87600",0,0,"ABCC11"
"cell87603",0,0,"ABCC11"
"cell87604",0,0,"ABCC11"
"cell87607",0,0.06459855,"ABCC11"
"cell87608",0,0.031759236,"ABCC11"
"cell87611",0,0,"ABCC11"
"cell87623",0,0,"ABCC11"
"cell87624",0,0,"ABCC11"
"cell87625",0,0,"ABCC11"
"cell87628",0,0.04195085,"ABCC11"
"cell87629",0,0.091482624,"ABCC11"
"cell87631",0,0,"ABCC11"
"cell87637",0,0,"ABCC11"
"cell87639",0,0,"ABCC11"
"cell87641",0,0.04747703,"ABCC11"
"cell87642",0,0,"ABCC11"
"cell87646",0,0,"ABCC11"
"cell87651",0,0,"ABCC11"
"cell87652",0,0,"ABCC11"
"cell87653",0,0.00024988837,"ABCC11"
"cell87654",0,0,"ABCC11"
"cell87655",0,0.006735547,"ABCC11"
"cell87656",0,0,"ABCC11"
"cell87658",0,0.18224522,"ABCC11"
"cell87659",0,0,"ABCC11"
"cell87660",0,0.17223154,"ABCC11"
"cell87663",0,0,"ABCC11"
"cell87664",0,0,"ABCC11"
"cell87665",0,0.27548778,"ABCC11"
"cell87667",0,0,"ABCC11"
"cell87668",0,0,"ABCC11"
"cell87670",0,0,"ABCC11"
"cell87671",0,0,"ABCC11"
"cell87676",0,0,"ABCC11"
"cell87680",0,0.04196049,"ABCC11"
"cell87681",0,0,"ABCC11"
"cell87682",0,0.0060380646,"ABCC11"
"cell87685",0,0.028797401,"ABCC11"
"cell87687",0,0,"ABCC11"
"cell87688",0,0,"ABCC11"
"cell87689",0,0,"ABCC11"
"cell87690",0,0,"ABCC11"
"cell87693",0,0,"ABCC11"
"cell87696",0,0,"ABCC11"
"cell87697",0,0,"ABCC11"
"cell87698",0,0,"ABCC11"
"cell87699",0,0.016394295,"ABCC11"
"cell87700",0,0,"ABCC11"
"cell87701",0,0,"ABCC11"
"cell87702",0,0,"ABCC11"
"cell87705",0,0,"ABCC11"
"cell87706",0,0,"ABCC11"
"cell87708",0,0,"ABCC11"
"cell87710",0,0,"ABCC11"
"cell87711",0,0,"ABCC11"
"cell87714",0,0,"ABCC11"
"cell87719",0,0,"ABCC11"
"cell87722",0,0.05759692,"ABCC11"
"cell87723",0,0,"ABCC11"
"cell87724",0,0,"ABCC11"
"cell87728",0,0,"ABCC11"
"cell87729",0,0.004880382,"ABCC11"
"cell87733",0,0,"ABCC11"
"cell87735",0,0,"ABCC11"
"cell87736",0,0,"ABCC11"
"cell87737",0,0.014544229,"ABCC11"
"cell87743",0,0,"ABCC11"
"cell87746",0,0.003899394,"ABCC11"
"cell87747",0,0,"ABCC11"
"cell87748",0,0,"ABCC11"
"cell87751",0,0,"ABCC11"
"cell87752",0,0.0050633685,"ABCC11"
"cell87753",0,0,"ABCC11"
"cell87754",0,0,"ABCC11"
"cell87755",0,0.17803508,"ABCC11"
"cell87756",0,0,"ABCC11"
"cell87758",0,0,"ABCC11"
"cell87760",0,0,"ABCC11"
"cell87763",0,0.010402746,"ABCC11"
"cell87765",0,0,"ABCC11"
"cell87766",0,0,"ABCC11"
"cell87768",0,0,"ABCC11"
"cell87779",0,0.018940719,"ABCC11"
"cell87781",0,0,"ABCC11"
"cell87787",0.970547808853388,0,"ABCC11"
"cell87789",0,0,"ABCC11"
"cell87792",0,0.052440513,"ABCC11"
"cell87793",0,0,"ABCC11"
"cell87794",0,0,"ABCC11"
"cell87798",0,0.37914082,"ABCC11"
"cell87801",0,0.19322313,"ABCC11"
"cell87803",0,0,"ABCC11"
"cell87804",0,0.008058532,"ABCC11"
"cell87805",0,0.0016783763,"ABCC11"
"cell87806",0,0,"ABCC11"
"cell87810",1.36764625325269,0.1588399,"ABCC11"
"cell87811",0,0,"ABCC11"
"cell87813",0,0.5341306,"ABCC11"
"cell87816",1.23380679390707,1.1347959,"ABCC11"
"cell87821",0,0.51783395,"ABCC11"
"cell87822",0,0.14361387,"ABCC11"
"cell87823",0,0,"ABCC11"
"cell87824",0,0.06691094,"ABCC11"
"cell87827",0,0,"ABCC11"
"cell87828",0,0.17090002,"ABCC11"
"cell87832",0,0.089821376,"ABCC11"
"cell87833",0,0.061519306,"ABCC11"
"cell87834",0,0,"ABCC11"
"cell87838",0,0,"ABCC11"
"cell87839",0,0,"ABCC11"
"cell87840",0,0,"ABCC11"
"cell87844",0,0,"ABCC11"
"cell87846",0,0,"ABCC11"
"cell87849",0,0.010000051,"ABCC11"
"cell87853",0,0,"ABCC11"
"cell87857",0,0.06212562,"ABCC11"
"cell87859",0,0,"ABCC11"
"cell87860",0,0,"ABCC11"
"cell87861",0,0,"ABCC11"
"cell87862",0,0.006772317,"ABCC11"
"cell87863",0,0,"ABCC11"
"cell87866",0,0.1290193,"ABCC11"
"cell87868",0,0,"ABCC11"
"cell87873",0,0,"ABCC11"
"cell87877",0,0,"ABCC11"
"cell87879",0,0.015500751,"ABCC11"
"cell87880",0,0,"ABCC11"
"cell87882",0,0.010904081,"ABCC11"
"cell87883",0,0.0063019036,"ABCC11"
"cell87885",0,0,"ABCC11"
"cell87886",0,0,"ABCC11"
"cell87888",0,0,"ABCC11"
"cell87890",0,0,"ABCC11"
"cell87893",0,0.0038827942,"ABCC11"
"cell87894",0,0,"ABCC11"
"cell87895",0,0,"ABCC11"
"cell87898",0,0.014192152,"ABCC11"
"cell87901",0,0,"ABCC11"
"cell87902",0,0.15467012,"ABCC11"
"cell87904",0,0,"ABCC11"
"cell87905",0,0.008828173,"ABCC11"
"cell87907",0,0,"ABCC11"
"cell87909",0,0,"ABCC11"
"cell87910",0,0,"ABCC11"
"cell87912",1.96520739161876,0,"ABCC11"
"cell87914",0,0.041589864,"ABCC11"
"cell87915",0,0.07485648,"ABCC11"
"cell87916",0,0,"ABCC11"
"cell87917",0,0.09816145,"ABCC11"
"cell87920",0,0,"ABCC11"
"cell87921",0,0.019436633,"ABCC11"
"cell87922",0,0.07775187,"ABCC11"
"cell87924",0,0,"ABCC11"
"cell87927",0,0,"ABCC11"
"cell87933",0,0,"ABCC11"
"cell87934",0,0,"ABCC11"
"cell87935",0,0,"ABCC11"
"cell87937",0,0,"ABCC11"
"cell87938",0,0.017621882,"ABCC11"
"cell87940",0,0,"ABCC11"
"cell87941",0,0,"ABCC11"
"cell87943",0,0,"ABCC11"
"cell87944",1.58921211942268,0.12244835,"ABCC11"
"cell87947",0,0,"ABCC11"
"cell87948",0,0,"ABCC11"
"cell87949",0,0,"ABCC11"
"cell87951",0,0,"ABCC11"
"cell87954",0,0.026267016,"ABCC11"
"cell87955",0,0,"ABCC11"
"cell87958",0,0,"ABCC11"
"cell87959",0,0,"ABCC11"
"cell87963",0,0,"ABCC11"
"cell87964",0,0,"ABCC11"
"cell87965",0,0,"ABCC11"
"cell87967",0,0.020570043,"ABCC11"
"cell87969",0,0.10413641,"ABCC11"
"cell87970",0,0,"ABCC11"
"cell87971",0,0,"ABCC11"
"cell87973",0,0,"ABCC11"
"cell87974",0,0,"ABCC11"
"cell87975",0,0.023866666,"ABCC11"
"cell87977",0,0,"ABCC11"
"cell87979",0,0,"ABCC11"
"cell87980",0,0,"ABCC11"
"cell87981",0,0.014973894,"ABCC11"
"cell87983",0.840157912331009,0.75561297,"ABCC11"
"cell87985",0,0,"ABCC11"
"cell87986",0,0,"ABCC11"
"cell87988",0,0,"ABCC11"
"cell87992",1.54555776710666,0,"ABCC11"
"cell87993",0,0.01925557,"ABCC11"
"cell87996",0,0,"ABCC11"
"cell87997",0,0,"ABCC11"
"cell87998",0,0.021846423,"ABCC11"
"cell88000",0,0,"ABCC11"
"cell88001",0,0.024138961,"ABCC11"
"cell88004",0,0,"ABCC11"
"cell88005",0,0,"ABCC11"
"cell88007",0,0,"ABCC11"
"cell88010",0,0,"ABCC11"
"cell88014",0,0,"ABCC11"
"cell88015",0,0.6029159,"ABCC11"
"cell88016",0,0,"ABCC11"
"cell88017",0,0,"ABCC11"
"cell88018",0,0,"ABCC11"
"cell88022",0,0,"ABCC11"
"cell88023",0,0.009330719,"ABCC11"
"cell88024",0,0.10310488,"ABCC11"
"cell88026",0,0,"ABCC11"
"cell88027",0,0,"ABCC11"
"cell88028",0,0.021509258,"ABCC11"
"cell88029",0,0,"ABCC11"
"cell88033",0,0,"ABCC11"
"cell88034",0,0,"ABCC11"
"cell88036",0,0.025418196,"ABCC11"
"cell88037",0,0.298622,"ABCC11"
"cell88038",0,0.049106028,"ABCC11"
"cell88039",0,0.010612979,"ABCC11"
"cell88040",0,0,"ABCC11"
"cell88041",0,0.034928806,"ABCC11"
"cell88042",0,0,"ABCC11"
"cell88044",0,0.443813,"ABCC11"
"cell88047",0,0,"ABCC11"
"cell88048",0,0,"ABCC11"
"cell88051",0,0,"ABCC11"
"cell88053",0,0,"ABCC11"
"cell88056",0,0.08660768,"ABCC11"
"cell88057",0,0.043768816,"ABCC11"
"cell88059",0,0.012533476,"ABCC11"
"cell88060",0,0,"ABCC11"
"cell88061",0,0,"ABCC11"
"cell88064",0,0,"ABCC11"
"cell88067",0,0,"ABCC11"
"cell88068",0,0,"ABCC11"
"cell88070",0,0,"ABCC11"
"cell88072",0,0.0023729426,"ABCC11"
"cell88074",0,0.108325,"ABCC11"
"cell88076",0,0.134681,"ABCC11"
"cell88081",0,0.017689979,"ABCC11"
"cell88083",0,0.32701236,"ABCC11"
"cell88087",0,0,"ABCC11"
"cell88088",0,0,"ABCC11"
"cell88089",0,0,"ABCC11"
"cell88091",0,0,"ABCC11"
"cell88093",0,0.09589634,"ABCC11"
"cell88099",0,0,"ABCC11"
"cell88100",0,0,"ABCC11"
"cell88103",0,0,"ABCC11"
"cell88109",0,0.055199724,"ABCC11"
"cell88111",0,0,"ABCC11"
"cell88115",0,0.08497792,"ABCC11"
"cell88116",0,0,"ABCC11"
"cell88117",0,0.034893494,"ABCC11"
"cell88118",0,0,"ABCC11"
"cell88119",0,0.0015191892,"ABCC11"
"cell88127",0,0.051166713,"ABCC11"
"cell88128",0,0.03309418,"ABCC11"
"cell88129",0,0,"ABCC11"
"cell88133",0,0,"ABCC11"
"cell88134",0,0.0678906,"ABCC11"
"cell88138",0,0,"ABCC11"
"cell88139",0,0.03859029,"ABCC11"
"cell88143",0,0,"ABCC11"
"cell88144",0,0.044809826,"ABCC11"
"cell88145",0,0.97327274,"ABCC11"
"cell88146",0,0.06790003,"ABCC11"
"cell88147",0,0,"ABCC11"
"cell88148",0,0,"ABCC11"
"cell88149",0,0,"ABCC11"
"cell88154",0,0,"ABCC11"
"cell88155",1.56270061710072,0.026076997,"ABCC11"
"cell88157",0,0,"ABCC11"
"cell88158",0,0,"ABCC11"
"cell88160",0,0.034238424,"ABCC11"
"cell88162",0,0,"ABCC11"
"cell88165",0,0,"ABCC11"
"cell88166",0,0,"ABCC11"
"cell88169",0,0,"ABCC11"
"cell88170",0,0.07598015,"ABCC11"
"cell88171",0,0.04382696,"ABCC11"
"cell88177",0,0.0034263723,"ABCC11"
"cell88178",0,0,"ABCC11"
"cell88179",0,0.046946198,"ABCC11"
"cell88181",0,0,"ABCC11"
"cell88186",0,0,"ABCC11"
"cell88189",0,0,"ABCC11"
"cell88190",0,0,"ABCC11"
"cell88194",0,0.0022613201,"ABCC11"
"cell88196",0,0,"ABCC11"
"cell88197",0,0.058682468,"ABCC11"
"cell88198",0,0,"ABCC11"
"cell88199",0,0.015474061,"ABCC11"
"cell88200",0,0,"ABCC11"
"cell88201",0,0.03694026,"ABCC11"
"cell88203",0,0.001734022,"ABCC11"
"cell88204",0,0,"ABCC11"
"cell88205",0,0.038625654,"ABCC11"
"cell88206",0,0,"ABCC11"
"cell88210",0,0.03113935,"ABCC11"
"cell88213",0,0,"ABCC11"
"cell88214",0,0,"ABCC11"
"cell88215",0,0,"ABCC11"
"cell88217",0,0.032894123,"ABCC11"
"cell88220",0,0.009143843,"ABCC11"
"cell88222",0,0,"ABCC11"
"cell88223",0,0,"ABCC11"
"cell88224",0,0,"ABCC11"
"cell88228",0,0.10282089,"ABCC11"
"cell88230",0,0,"ABCC11"
"cell88232",0,0,"ABCC11"
"cell88239",0,0.04817924,"ABCC11"
"cell88240",0,0,"ABCC11"
"cell88242",0,0.014617077,"ABCC11"
"cell88243",0,0.08019449,"ABCC11"
"cell88244",0,0,"ABCC11"
"cell88245",0,0,"ABCC11"
"cell88246",0,0.027030734,"ABCC11"
"cell88247",0,0,"ABCC11"
"cell88248",0,0.04873065,"ABCC11"
"cell88250",0,0,"ABCC11"
"cell88253",0,0,"ABCC11"
"cell88254",0,0.114532135,"ABCC11"
"cell88256",0,0,"ABCC11"
"cell88258",0,0,"ABCC11"
"cell88260",0,0.1505851,"ABCC11"
"cell88261",0,0,"ABCC11"
"cell88264",1.45071930507623,0,"ABCC11"
"cell88268",0,0,"ABCC11"
"cell88271",0,0.08420471,"ABCC11"
"cell88272",0,0,"ABCC11"
"cell88273",0,0,"ABCC11"
"cell88274",0,0.067459635,"ABCC11"
"cell88279",0,0,"ABCC11"
"cell88280",0,0,"ABCC11"
"cell88281",0,0,"ABCC11"
"cell88284",0,0,"ABCC11"
"cell88287",0,0.18107308,"ABCC11"
"cell88290",0,0.07074546,"ABCC11"
"cell88291",0,0,"ABCC11"
"cell88292",0,0,"ABCC11"
"cell88293",0,0,"ABCC11"
"cell88295",0,0,"ABCC11"
"cell88296",0,0,"ABCC11"
"cell88297",0,0,"ABCC11"
"cell88298",0,0,"ABCC11"
"cell88299",0,0,"ABCC11"
"cell88301",0,0,"ABCC11"
"cell88302",0,0,"ABCC11"
"cell88304",0,0.10084923,"ABCC11"
"cell88308",0,0.020519698,"ABCC11"
"cell88310",0,0,"ABCC11"
"cell88313",0,0,"ABCC11"
"cell88315",0,0,"ABCC11"
"cell88317",0,0.07838561,"ABCC11"
